"partid","ABCTEU_OS","ABCTEU_CS","ABCTEU_DEV","ABCTEU_BIC","ABCT4P_OS","ABCT4P_PW","ABCT4P_LA","ABCT4P_CS","ABCT4P_DEV","ABCT4P_BIC","ABCT6P_OSg","ABCT6P_OSl","ABCT6P_PWg","ABCT6P_PWl","ABCT6P_LA","ABCT6P_CS","ABCT6P_DEV","ABCT6P_BIC","ABCTRN_DEV","MPLEU_OS","MPLEU_CS","MPLEU_DEV","MPLEU_BIC","MPL4P_OS","MPL4P_PW","MPL4P_LA","MPL4P_CS","MPL4P_DEV","MPL4P_BIC","MPL6P_OSg","MPL6P_OSl","MPL6P_PWg","MPL6P_PWl","MPL6P_LA","MPL6P_CS","MPL6P_DEV","MPL6P_BIC","MPLRN_DEV","CCTEU_OS","CCTEU_CS","CCTEU_DEV","CCTEU_BIC","CCT3P_OS","CCT3P_PW","CCT3P_LA","CCT3P_DEV","CCT3P_BIC","CCT4P_OS","CCT4P_PW","CCT4P_LA","CCT4P_CS","CCT4P_DEV","CCT4P_BIC","CCT6P_OSg","CCT6P_OSl","CCT6P_PWg","CCT6P_PWl","CCT6P_LA","CCT6P_CS","CCT6P_DEV","CCT6P_BIC","CCTRN_mp","CCTRN_DEV","CCTRN_BIC","BARTRN_pm","BARTRN_DEV","BARTRN_BIC","BART1_OS","BART1_alpha","BART1_mu","BART1_LA","BART1_CS","BART1_DEV","BART1_BIC","BART3_OS","BART3_alpha","BART3_mu","BART3_CS","BART3_DEV","BART3_BIC"
64051301,0.67513283,0.7282906,45.838813,53.662859,0.6094823,1.0678523,2.2378887,0.85586073,40.774117,56.422209,0.54721112,0.63302153,1.1385452,1.0563098,1.476381,1.1529424,40.707808,64.179946,69.314718,0.27041169,4.5478571,63.189846,71.569155,0.44349256,0.55339076,1.5340551,8.7298024,23.23881,39.997429,0.40291391,0.55484084,0.75561517,0.39711719,0.75322185,10,21.762928,46.900856,91.495428,0.17578057,5.1319895,290.46435,299.32599,0.097380424,0.18792034,0.52272242,243.09451,256.38696,0.097354363,0.18789128,0.52275823,10,243.09451,260.81777,0.060690753,0.56104819,0.19700569,0.45669332,1.1648548,7.9144889,239.36713,265.95203,0.90754619,253.32957,257.76039,0.96015474,521.11576,524.51695,0.54673533,2694.7321,2726.1041,8.8017355,9.9966737,167.41522,184.42121,0.47855606,196.64874,198.61995,0.15353964,156.68036,170.28515
64051501,1.5066597,0.013209631,44.583533,52.407579,0.96708857,1.4216571,3.3337936,0.37421874,12.501247,28.149339,0.75927826,0.82298631,1.2186405,4.7216354,10,1.3989766,9.3099353,32.782073,69.314718,0.53826154,1.0880811,61.652352,70.031662,0.91968495,0.67636154,1.8074902,1.5173325,18.569862,35.328481,0.49923403,0.66549732,9.9999994,0.77111225,1.2027646,8.2251743,9.7205524,34.858481,91.495428,0.45165814,10,226.10209,234.96372,0.31106522,0.52279821,0.93421736,221.24408,234.53653,0.31103714,0.52274032,0.93417369,10,221.24408,238.96734,0.2335285,0.4469094,1.1659739,0.27395299,1.6890769,10,206.41004,232.99494,0.78682474,267.35887,271.78968,0.97320875,396.12993,399.53113,1.99265,888.33099,897.52399,0.038727161,9.8651217,98.562145,115.56813,0.44540556,1888.2489,1905.1536,0.60140231,91.251348,104.85614
64052901,0.26322737,1.7009161,63.364697,71.188743,1.1608095,0.45227172,2.8683135,0.033630861,55.385482,71.033574,0.20595687,2.968658,0.80081256,0.68424818,3.608539e-06,9.9999999,36.846903,60.319041,69.314718,0.34770894,0.45101056,89.162567,97.541876,0.82733859,0.50086058,2.4663706,10,9.3860084,26.144627,0.88320957,0.8651631,0.4211051,0.58477428,2.686429,10,8.8325445,33.970473,91.495428,0.37150885,10,271.53636,280.39799,0.20527229,0.26820427,0.33147387,218.3639,231.65635,0.29148454,10,1.6986412e-13,6.5349121,217.46308,235.18634,0.1808873,1.2573334,10,2.2737368e-12,1.1467035,5.912022,208.1266,234.7115,0.89972171,227.34704,231.77786,0.96385548,645.29014,648.69134,0.58413619,6.5499349,6.6936062,8.5055243,8.9669982,153.34602,170.35201,0.63607726,8.8024693,8.9685571,0.10942958,157.85668,171.46147
64053701,1.0579037,0.14727018,41.038488,48.862534,0.8017129,1.2394515,2.0349581,0.43798163,33.695919,49.344011,0.89365217,0.83848078,0.9735036,1.3740097,2.138687,0.33782487,32.136974,55.609112,69.314718,1.9395377,0.0059694347,35.970204,44.349513,1.2824605,2.8218152,0.66485472,1.3213789,8.9832878,25.741907,0.94260788,1.242277,1.6385163,1.5701503,0.18224572,9.9997884,0.59597249,25.733901,91.495428,0.11604581,4.747509,248.95711,257.81874,0.056148325,0.22995747,0.78115134,237.84945,251.1419,0.056158492,0.2299795,0.78114905,10,237.84945,255.57272,2.6410152e-10,1.3416158,1.0819857,1.4253541,10,3.0758073,234.18644,260.77134,0.90163063,274.53193,278.96275,0.96538483,312.90812,316.30932,0.64581183,116.68004,118.6953,8.2763713,9.9990045,138.76869,155.77468,0.88726149,157.28657,165.3243,0.2904251,139.51547,153.12026
64055001,1.15346,0.030323498,60.01274,67.836786,0.61639023,1.2414313,9.2519008,0.74164213,30.120166,45.768258,0.56457122,0.60355599,2.3072959,1.229235,10,0.69618581,29.315897,52.788035,69.314718,0.43550541,2.7225528,51.02775,59.407059,0.32913809,0.31119125,1.0287252,10,38.374358,55.132977,0.48472904,0.13649102,2.7855496e-12,0.35626073,10,5.2106792,33.238747,58.376675,91.495428,2.5306091e-10,3.207074,303.67475,312.53639,0.035376221,0.14099062,0.44354862,232.87306,246.16551,0.035379773,0.14098204,0.44351647,10,232.87306,250.59632,0.0080299429,4.090725,0.26950883,1.4754489,10,5.3208098,231.29853,257.88343,0.94673366,242.13263,246.56345,0.96936917,455.96863,459.36982,0.70286996,73.698047,75.8072,5.5331867,9.9972071,141.06243,158.06842,0.59569697,87.769515,89.928874,0.13706595,147.97998,161.58477
64056701,0.95703079,0.12079653,53.895987,61.720033,0.82513055,1.3056071,0.28068248,0.38082785,48.0543,63.702392,0.56914943,0.95329301,3.4796214,0.99373597,0.081987549,0.85589089,47.800105,71.272243,69.314718,0.3246198,3.1946866,64.316019,72.695328,0.61546533,0.63997003,1.7645879,10,5.2685503,22.027169,0.87157276,0.82794566,0.29149664,1.4598777,2.0254133,10,2.7412748,27.879203,91.495428,0.34154856,10,264.55205,273.41369,0.23538503,0.46127872,0.44435999,220.58942,233.88187,0.23537211,0.46123745,0.44439393,10,220.58942,238.31268,0.18673487,0.8061953,0.60070996,0.4529077,1.8232509,10,201.09613,227.68104,0.91042122,249.10875,253.53957,0.96306327,350.94713,354.34833,1.9270443,325.88129,327.74762,0.15096474,9.9520873,98.089677,115.09566,0.25123156,1277.9085,1286.7407,0.73515158,99.477325,113.08211
64057101,0.74207872,0.43875501,49.914201,57.738247,0.50927551,1.3825006,3.0536165,1.0236434,41.35741,57.005502,0.54950282,0.66541216,0.80781354,1.4603935,0.95202386,1.4899368,38.467436,61.939574,69.314718,0.34333877,1.0699155,82.411009,90.790318,0.70727706,0.51693631,2.0977799,10,4.1703473,20.928966,0.7984976,0.90501582,0.35386339,0.78802423,1.2857487,10,2.4036625,27.541591,91.495428,0.12948447,5.3350311,251.14537,260.00701,0.059590919,0.24952266,0.75941115,236.24565,249.5381,0.059575846,0.24949711,0.75940938,10,236.24565,253.96892,6.7298944e-11,0.73912064,1.0138516,0.62470243,3.006421,4.0595508,231.79469,258.37959,0.91368357,279.2335,283.66432,0.96473595,363.471,366.8722,0.84918982,119.36308,121.53028,2.4939134,10,145.47635,162.48234,0.7421019,174.21147,177.71319,0.20856779,138.24645,151.85124
64057201,0.53207945,0.58690331,61.88159,69.705636,0.59316166,0.87486553,0.25407008,1.0583119,56.857362,72.505455,0.52280709,3.8077945,0.87168113,1.0450779,3.8565943e-08,1.5348195,55.676271,79.14841,69.314718,0.90519407,5.4001645,8.1571856,16.536495,0.90214521,6.0647736,0.99493455,9.999991,0.26928351,17.027902,0.82147187,0.3575172,9.9404993,7.0969981,9.9824327,9.9465771,0.15046399,25.288392,91.495428,7.1475381e-10,2.746468,296.36703,305.22867,0.031167756,0.084244814,0.40669418,222.16627,235.45872,0.0080650353,0.14501077,8.7291563e-10,5.4667429,222.21875,239.94202,1.6018853e-11,3.2026994,0.11552973,1.6512511,10,5.8078143,219.98548,246.57038,0.93050022,225.10613,229.53694,0.93939459,452.69111,456.09231,1.4139326,141.11607,141.30368,1.7804173,5.5574415,146.7324,163.73839,0.059487001,3093.784,3099.1709,0.24915524,159.58742,173.19221
64057901,1.0062033,0.12419001,47.168988,54.993034,0.71977227,1.2563907,2.3330717,0.35589813,42.092673,57.740765,0.78790316,0.89109382,0.70748362,6.0171146,0.45759855,0.47980025,36.287879,59.760017,69.314718,0.48100517,1.4901616,61.547356,69.926666,0.73802337,0.48839077,1.5659041,6.3843203,11.265061,28.02368,0.76583678,0.96459946,0.59040176,0.51042309,0.7044958,10,4.7216439,29.859572,91.495428,0.39281433,10,277.98289,286.84453,0.43771097,1.7019264,0.14199433,247.0339,260.32635,0.35344894,2.7817273,0.038661759,7.1661579,246.7415,264.46477,0.20795098,0.58563945,1.9906305,4.1880405e-09,0.84518852,6.7691862,240.51091,267.09581,0.86196194,261.70214,266.13296,0.96170167,458.23998,461.64117,1.3362971,3.2348334,2.6467043,0.92086665,6.8886016,146.7247,163.73069,0.28989691,167.28728,167.71283,0.25585104,143.59587,157.20066
64058101,1.790126,0.0012853391,61.228104,69.05215,1.6768147,0.74637296,10,0.0033994836,34.137638,49.78573,0.89180478,1.8792721,0.93540328,0.79047139,0.45805265,0.26146214,16.514961,39.987099,69.314718,0.30186534,0.73452386,87.562784,95.942094,0.60312893,0.40561533,1.9670929,3.11427,29.0015,45.760119,0.49273672,0.23226268,0.80483684,0.070085415,9.9489772,6.3827,23.28276,48.420688,91.495428,3.8318071e-10,2.7035838,304.23653,313.09817,3.364875e-10,0.10160583,0.6599277,270.10673,283.39918,1.699807e-11,0.31641389,0.25654691,4.2562366,269.78599,287.50926,1.2739809e-12,0.053067476,0.17636929,2.7958746e-11,0.83066826,10,268.47049,295.0554,0.90692477,286.06292,290.49374,0.93325637,426.04018,429.44138,1.9928052,16.695134,17.089111,0.18486218,7.2249068,131.03278,148.03876,0.10586852,4454.3952,4470.33,0.40888775,132.87274,146.47753
64058701,0.70114013,0.4409673,53.724824,61.54887,0.3921183,1.4698728,4.3946615,1.476831,41.872466,57.520558,0.46704391,0.38391405,3.0991077,1.3788882,10,0.71039968,40.96315,64.435288,69.314718,0.36022226,1.9886655,70.745168,79.124477,0.52827682,0.44668863,1.5844352,7.4287021,19.145625,35.904243,0.45727307,0.62140767,0.67927353,0.2311623,0.75924894,10,16.725546,41.863475,91.495428,0.43875701,10,294.34504,303.20668,0.1427604,0.082736163,0.32466522,228.82981,242.12226,0.14275375,0.082718746,0.3246451,10,228.82981,246.55308,0.033144802,0.40724879,0.074850801,7.388079e-10,0.92688523,10,217.66008,244.24498,0.86710088,235.89037,240.32119,0.92559022,291.91991,295.32111,1.9739358,386.04361,387.79756,0.71838884,9.979387,95.283446,112.28943,0.092351903,904.84894,909.27054,1.0445952,98.918283,112.52307
64059001,1.3257937,0.019040156,54.991843,62.815889,0.42627456,4.4980102,3.3882019,1.226237,30.991348,46.63944,0.53643249,0.9133346,3.3999113,1.1613066,0.82299145,0.99859786,27.380228,50.852366,69.314718,0.37427353,6.4655677,35.170813,43.550123,0.42556038,10,1.1890709,4.9538871,18.672924,35.431543,0.36054274,0.78820289,7.4145714,9.9999999,0.13641194,10,12.712527,37.850456,91.495428,0.37853422,6.6039428,283.3151,292.17674,0.16179269,0.12750364,0.47316532,244.14375,257.4362,0.16178485,0.12750351,0.47319244,10,244.14375,261.86702,0.26449529,4.5926407,0.28516769,1.1977504,10,6.863114,243.11869,269.70359,0.81818971,250.34556,254.77637,0.98225128,321.44283,324.84403,0.54045042,12.463292,10.635056,9.5199919,9.9869649,151.38713,168.39312,0.79772549,72.523093,72.523108,0.12751072,155.02339,168.62818
64060701,1.2985337,0.069586791,31.832632,39.656678,1.3070846,0.88444388,1.36183,0.090330741,26.901524,42.549616,1.4857889,1.0488455,0.786974,1.0560122,10,0.056321273,18.543897,42.016035,69.314718,2.1102284,0.0017782583,44.063611,52.44292,0.29227653,10,0.41228809,4.2490441,33.172348,49.930967,0.42291991,2.0850204,1.8438251,3.7639164e-05,0.00066905212,3.7471212,29.262566,54.400494,91.495428,0.58445546,10,223.36104,232.22268,0.34045435,0.30475762,0.65941315,201.80834,215.10079,0.34045288,0.30477518,0.65940527,10,201.80834,219.5316,0.30313331,0.65175716,0.97582758,6.6733175e-10,1.4343888,10,173.46981,200.05471,0.75473385,236.20761,240.63843,0.97366647,730.53448,733.93567,0.73967727,9720.6879,9787.9262,4.0041635,9.9944812,102.21095,119.21693,0.9848985,9916.8268,9999.984,0.075272431,103.71201,117.3168
64061701,1.2252874,0.054822772,43.543168,51.367214,1.4009934,0.82736949,0.56001291,0.043880949,38.452776,54.100868,1.4822602,1.1209732,0.8898513,0.71949838,3.8031391,0.030400789,37.004588,60.476726,69.314718,7.0375878,1.110223e-15,85.616585,93.995894,0.52748052,0.037521809,1.4914697,2.9361289,37.984006,54.742625,0.50157639,0.65970697,0.14580019,1.0468443e-09,0.72618351,3.5670318,37.073072,62.211001,91.495428,0.38833593,10,274.04028,282.90191,0.20625182,0.24542095,0.32851136,216.64273,229.93518,0.20627134,0.24543959,0.32846338,10,216.64273,234.366,0.17343783,0.56175163,0.29972931,0.20149315,0.78392504,10,211.36223,237.94713,0.89317151,229.04215,233.47297,0.98438877,381.23916,384.64035,1.9982091,60.127724,60.290129,0.030790157,8.390593,95.574984,112.58097,0.52590506,270.61664,272.3022,0.22817248,111.79833,125.40312
64061901,6.2642114e-11,1.4249177,68.143685,75.967731,0.82679716,8.1767926e-13,1.8674454,0.092459843,58.919344,74.567436,0.65418494,0.89611008,7.5883744e-13,0.050616053,0.56332669,0.23463044,58.704742,82.17688,69.314718,0.0066416901,7.7715612e-15,91.495428,99.874737,0.194649,0.24111473,10,10,6.1300059,22.888625,0.18914252,1.7849971,0,1.5180161,4.7807359,10,1.9730869,27.111015,91.495428,0.012635569,3.2998067,334.9885,343.85014,0.030742591,3.8570813e-11,3.2839842e-11,173.23797,186.53042,0.030741616,8.0380147e-12,5.1563254e-10,10,173.23797,190.96124,3.2474023e-13,1.2656253,0.022686977,0.31748911,0.78294527,10,167.84462,194.42952,0.96533333,173.78301,178.21382,0.91739204,393.43101,396.8322,0.92086267,87.468969,88.650331,7.4652648,8.6703743,144.07132,161.07731,0.057698779,4938.1552,4949.0813,0.28606127,156.20068,169.80547
64063501,1.1783821,0.077331523,42.777092,50.601138,1.190465,1.0245981,0.93184058,0.072796481,42.717078,58.36517,1.4639838,0.94955445,0.99912553,1.0313082,10,0.023569987,39.936413,63.408551,69.314718,0.49229199,2.3124188,46.521072,54.900381,0.65541098,0.52974301,1.2499266,2.0082471,34.294209,51.052828,0.50540482,1.083742,1.711736,1.8828827e-11,0.13884282,4.8698882,24.280596,49.418524,91.495428,0.31126868,10,256.19962,265.06125,0.18707955,0.41991212,0.5161461,214.67881,227.97126,0.18706318,0.41986206,0.5161615,10,214.67881,232.40207,0.21743489,1.0422946,0.53864108,0.93358079,2.4948262,10,207.52172,234.10662,0.91687093,248.0001,252.43092,0.97126424,453.51099,456.91219,1.1618272,272.66446,273.44035,1.5627722,9.3617393,111.76898,128.77497,0.3442382,410.40584,412.6397,0.5124563,104.16405,117.76884
64063601,0.52929677,0.5962671,61.670029,69.494075,0.80855308,0.60815423,4.2179175,0.29914684,42.751856,58.399948,0.68496459,0.85067733,0.52896549,0.61330717,1.6537922,0.64097852,42.278275,65.750414,69.314718,7.0771477,1.110223e-15,85.0152,93.394509,0.49973029,0.19962745,1.6069722,3.1231669,45.257668,62.016287,0.49393127,0.21397948,0.55317054,3.489431e-12,10,4.1901884,35.235618,60.373546,91.495428,0.21236225,6.4703281,278.38347,287.2451,0.11722288,0.29052926,0.71727196,263.60685,276.8993,0.11721782,0.29050557,0.71724301,10,263.60685,281.33011,0.072044122,0.22091041,0.83102622,1.7678009e-09,1.2080911,7.2752022,259.44393,286.02883,0.89074841,290.46732,294.89814,0.96264377,554.88393,558.28513,1.9507856,3.0899742,2.4499597,0.10661321,9.4100257,106.00458,123.01056,0.2927983,277.98584,279.28334,0.39551655,115.82007,129.42486
64066601,1.1155062,0.14047021,35.779347,43.603393,0.37340533,3.042689,2.0956708,3.5979652,20.129809,35.777901,0.65963174,0.28610697,1.512625,3.2761652,10,1.2768913,18.800903,42.273041,69.314718,0.49455552,0.88491171,73.001958,81.381267,0.58535776,0.35473361,1.4478126,2.6617227,38.021631,54.78025,0.90586345,1.8763704,0.39926145,0.71597538,0.033068998,10,2.3146247,27.452553,91.495428,2.2817248e-10,2.1186001,294.83611,303.69775,0.048621232,0.11827339,0.67589491,265.8577,279.15015,0.048634256,0.11828632,0.67586021,10,265.8577,283.58097,0.0036237822,0.23713779,0.26173519,1.9833579e-11,0.98220536,5.9423207,263.9777,290.5626,0.85757108,275.90597,280.33679,0.95822727,681.30954,684.71074,1.8420893,1172.7026,1175.873,0.17364581,8.6032889,124.78574,141.79173,0.17211624,5116.1752,5129.8321,0.22882491,127.09673,140.70152
64067701,0.80288423,0.38857383,47.547136,55.371182,0.51914434,1.4481889,1.7835539,1.1428564,43.390399,59.038491,0.094391872,1.049863,8.9339624,1.3630585,0.019379236,9.8110056,39.59057,63.062708,69.314718,0.60098219,2.4268927,30.900395,39.279704,0.65118143,0.36086257,1.0228151,7.9775127,13.123249,29.881868,0.55698669,0.64370075,0.59617389,0.016397091,0.7738065,10,11.343553,36.481481,91.495428,2.0379554e-09,3.1075927,293.45475,302.31638,0.0089302744,0.086981176,0.42291111,219.69664,232.98909,0.013814475,0.20688055,2.5229002e-09,5.5625569,219.42085,237.14412,0.0044255255,3.5455031,0.18191498,1.8398244,10,5.6719055,218.5619,245.1468,0.94486211,224.45523,228.88605,0.97544633,619.67657,623.07776,0.46637417,456.27011,460.52825,9.2498631,8.6774134,166.71487,183.72086,1.2720432,125.25481,126.40664,0.051709772,167.37718,180.98197
64068201,2.0912657,0.0002002045,64.248253,72.072299,2.0804747,0.92229389,0.1105162,0.00069633758,57.371258,73.01935,2.0757636,1.649068,0.89053954,1.2453978,0.67439445,0.00070294788,57.29887,80.771008,69.314718,0.79238673,0.60940211,42.15469,50.533999,0.36886106,0.85781907,0.68520623,7.7398131,30.082828,46.841447,0.36480741,0.079382327,1.0772662,2.4946767e-10,10,10,25.602284,50.740212,91.495428,6.0310201e-10,2.8535835,217.15067,226.0123,0.011805174,0.19289427,0.97584947,217.02213,230.31458,3.0992708e-10,0.65680828,0.92763874,3.4867501,216.68176,234.40502,1.5017654e-09,4.4098059e-12,0.327118,6.346631,0.56894247,3.7480618,214.50112,241.08602,0.86760646,277.54829,281.97911,0.96378562,756.7965,760.1977,1.1091903,35.267044,34.637872,1.6325116,7.3301403,148.43921,165.4452,0.37892641,184.04116,184.10165,0.12337917,144.55802,158.16281
64069001,1.051793,0.17832736,36.645355,44.469401,0.65827269,1.2923963,2.7678639,1.5419315,19.718283,35.366375,0.34007227,0.75724931,9.4565828,1.2291583,0.66988797,6.0781395,16.411426,39.883564,69.314718,0.4639547,2.9892368,43.351574,51.730883,0.64263825,0.53991481,1.3143583,4.3002536,20.011215,36.769834,0.54645374,0.89194205,0.80576391,0.25957429,0.30401712,8.3399815,14.156392,39.294321,91.495428,0.37512321,10,260.9309,269.79253,0.41746815,4.3848726,5.605999e-10,216.11391,229.40636,0.36705564,4.7064799,2.9132252e-12,8.3459832,215.86365,233.58691,0.19690721,0.74337287,4.0918549,4.2248299e-09,0.97775063,7.0199245,205.64984,232.23475,0.89085243,233.72223,238.15305,0.94704078,398.94931,402.35051,0.94460272,2014.6552,2034.294,3.7337157,9.9632603,144.99609,162.00207,0.41572897,3597.8361,3642.5422,0.28255456,145.33446,158.93925
64069401,0.86880741,0.40894939,36.263112,44.087158,0.83129335,1.0516193,0.82366035,0.51919086,35.832272,51.480364,1.051259,0.40093183,0.85328391,1.7547834,10,0.28377378,32.329834,55.801972,69.314718,0.41782841,3.7932417,43.786713,52.166022,0.74171714,0.69297332,1.5252282,10,2.5907438,19.349363,0.7829306,0.62732865,0.56728034,0.76571268,2.9921859,10,1.976881,27.114809,91.495428,0.27510853,10,256.1544,265.01604,0.16039254,0.39040248,0.4556639,212.59739,225.88984,0.13576174,10,2.8000935e-11,4.8722855,211.47786,229.20113,0.052009151,1.1751288,10,0.37371786,2.8172632,5.0391119,193.78066,220.36556,0.93661132,231.01114,235.44195,0.97393384,407.78867,411.18986,1.98578,2.3986051,2.5442031,0.059614835,8.4461707,114.08231,131.0883,0.37613056,324.28023,326.64214,0.30299866,129.94303,143.54782
64069501,1.3671557,0.012501699,56.545497,64.369543,1.2914397,0.77659927,1.3373821,0.023464157,54.198446,69.846538,1.2094455,0.70983672,0.47961024,1.1949159,10,0.073155612,44.545781,68.017919,69.314718,0.95183708,0.12376493,62.919758,71.299068,2.4319525,0.76121986,2.610332,0.0044567906,18.38134,35.139959,0.86043813,1.0933278,0.55738901,1.7769031e-09,0.54772561,4.5902523,12.685802,37.82373,91.495428,0.37944442,10,286.23057,295.0922,0.17732317,0.16280005,0.19754703,199.77402,213.06647,0.17732328,0.16278135,0.19751048,10,199.77402,217.49728,0.12001974,0.87088503,0.28067448,2.2976065e-10,1.0911433,10,176.02391,202.60881,0.91292329,210.55711,214.98792,0.96489442,606.42974,609.83093,1.3288208,0.82565843,0.83547601,0.38585936,9.0043071,113.14328,130.14926,0.66992033,136.78828,138.24484,0.18140102,114.43641,128.0412
64069601,0.55499716,1.0539028,52.258953,60.082999,0.35024923,1.3123799,3.5579873,1.9410962,45.285021,60.933113,0.07504867,1.0562135,10,0.8741979,0.030365412,9.9999999,39.549621,63.021759,69.314718,6.339705,3.6681769e-12,67.210577,75.589886,5.7945624,1.3012765,1.4773103,3.5333403e-11,67.125632,83.884251,1.3290076,0.77270815,0.14299639,1.2809001,10,0.025296696,66.637768,91.775696,91.495428,0.093907699,2.9488175,308.54951,317.41114,0.12845028,0.18386052,0.59230678,270.94911,284.24156,0.12843203,0.1838315,0.59229734,10,270.94911,288.67237,0.046765383,0.23593787,0.22020634,2.6655345e-11,1.074363,10,264.65311,291.23801,0.85837078,282.26035,286.69117,0.96708841,685.97836,689.37955,0.72543985,23.386359,22.719223,6.0262019,9.81186,137.26882,154.27481,0.45322472,137.66528,137.8793,0.18610688,136.77337,150.37816
64070201,1.383166,0.016159814,51.400366,59.224412,1.1721424,0.90990405,3.0871042,0.04413171,41.718044,57.366136,0.71865636,1.1399467,3.5912583,0.80729933,0.70961765,0.26531162,37.788637,61.260775,69.314718,0.81455148,0.44192081,47.50933,55.888639,0.3708853,0.18170861,0.76356251,10,31.995488,48.754107,0.39016113,0.074181499,0.066874677,0.096127843,9.9905241,9.9999987,30.705291,55.843219,91.495428,0.28131167,8.9255754,284.7037,293.56534,0.11840416,0.11027772,0.074830225,184.45281,197.74526,0.11841008,0.11028484,0.074826129,10,184.45281,202.17607,0.075358128,0.6523564,0.21401778,1.3172241e-11,0.74669902,10,173.47784,200.06274,0.94805317,188.69161,193.12243,0.95480926,635.52983,638.93103,0.74711797,68.470614,68.877596,9.9990511,5.5556892,200.43286,217.43885,0.23394059,560.42175,562.28764,0.077143061,198.85336,212.45815
