"partid","trial","block","pumps","exploded","payoff"
65003301,7,1,50,0,50
65003301,8,1,50,1,0
65003301,9,1,41,0,41
65003301,10,1,33,1,0
65003301,11,2,29,0,29
65003301,12,2,38,0,38
65003301,13,2,37,1,0
65003301,14,2,27,0,27
65003301,15,2,30,1,0
65003301,16,2,26,0,26
65003301,17,2,32,0,32
65003301,18,2,37,0,37
65003301,19,2,33,0,33
65003301,20,2,22,1,0
65003301,21,3,40,0,40
65003301,22,3,21,0,21
65003301,23,3,33,0,33
65003301,24,3,37,0,37
65003301,25,3,13,1,0
65003301,26,3,22,0,22
65003301,27,3,24,0,24
65003301,28,3,24,0,24
65003301,29,3,35,0,35
65003301,30,3,1,1,0
65003401,1,1,40,0,40
65003401,2,1,37,1,0
65003401,3,1,35,0,35
65003401,4,1,43,0,43
65003401,5,1,50,0,50
65003401,6,1,60,0,60
65003401,7,1,18,1,0
65003401,8,1,13,1,0
65003401,9,1,55,0,55
65003401,10,1,58,0,58
65003401,11,2,55,1,0
65003401,12,2,52,0,52
65003401,13,2,58,1,0
65003401,14,2,33,1,0
65003401,15,2,52,0,52
65003401,16,2,1,1,0
65003401,17,2,57,0,57
65003401,18,2,50,1,0
65003401,19,2,55,0,55
65003401,20,2,53,0,53
65003401,21,3,49,1,0
65003401,22,3,47,0,47
65003401,23,3,44,0,44
65003401,24,3,47,0,47
65003401,25,3,49,0,49
65003401,26,3,53,0,53
65003401,27,3,22,1,0
65003401,28,3,30,1,0
65003401,29,3,45,0,45
65003401,30,3,28,1,0
65003501,1,1,33,1,0
65003501,2,1,20,0,20
65003501,3,1,20,0,20
65003501,4,1,1,1,0
65003501,5,1,13,1,0
65003501,6,1,14,0,14
65003501,7,1,17,0,17
65003501,8,1,19,0,19
65003501,9,1,20,0,20
65003501,10,1,22,1,0
65003501,11,2,19,0,19
65003501,12,2,19,0,19
65003501,13,2,18,0,18
65003501,14,2,17,0,17
65003501,15,2,21,0,21
65003501,16,2,21,0,21
65003501,17,2,21,0,21
65003501,18,2,21,0,21
65003501,19,2,22,0,22
65003501,20,2,21,0,21
65003501,21,3,23,0,23
65003501,22,3,24,0,24
65003501,23,3,24,0,24
65003501,24,3,23,0,23
65003501,25,3,23,0,23
65003501,26,3,24,0,24
65003501,27,3,18,1,0
65003501,28,3,21,0,21
65003501,29,3,19,0,19
65003501,30,3,19,0,19
65003601,1,1,55,1,0
65003601,2,1,50,0,50
65003601,3,1,52,0,52
65003601,4,1,52,0,52
65003601,5,1,1,1,0
65003601,6,1,52,0,52
65003601,7,1,30,1,0
65003601,8,1,52,0,52
65003601,9,1,37,1,0
65003601,10,1,52,0,52
65003601,11,2,52,0,52
65003601,12,2,52,0,52
65003601,13,2,52,0,52
65003601,14,2,49,1,0
65003601,15,2,28,1,0
65003601,16,2,13,1,0
65003601,17,2,52,0,52
65003601,18,2,33,1,0
65003601,19,2,52,0,52
65003601,20,2,50,1,0
65003601,21,3,48,0,48
65003601,22,3,48,0,48
65003601,23,3,48,0,48
65003601,24,3,47,1,0
65003601,25,3,48,0,48
65003601,26,3,18,1,0
65003601,27,3,48,0,48
65003601,28,3,50,0,50
65003601,29,3,22,1,0
65003601,30,3,50,0,50
65003701,1,1,30,0,30
65003701,2,1,50,1,0
65003701,3,1,30,1,0
65003701,4,1,25,0,25
65003701,5,1,30,0,30
65003701,6,1,35,0,35
65003701,7,1,39,0,39
65003701,8,1,33,1,0
65003701,9,1,30,0,30
65003701,10,1,22,1,0
65003701,11,2,30,0,30
65003701,12,2,30,0,30
65003701,13,2,35,0,35
65003701,14,2,32,0,32
65003701,15,2,18,1,0
65003701,16,2,30,0,30
65003701,17,2,13,1,0
65003701,18,2,30,0,30
65003701,19,2,32,0,32
65003701,20,2,35,0,35
65003701,21,3,35,0,35
65003701,22,3,1,1,0
65003701,23,3,40,0,40
65003701,24,3,40,0,40
65003701,25,3,40,0,40
65003701,26,3,40,0,40
65003701,27,3,45,0,45
65003701,28,3,55,0,55
65003701,29,3,28,1,0
65003701,30,3,35,0,35
65003801,1,1,13,1,0
65003801,2,1,10,0,10
65003801,3,1,13,0,13
65003801,4,1,14,0,14
65003801,5,1,17,0,17
65003801,6,1,20,0,20
65003801,7,1,21,0,21
65003801,8,1,21,0,21
65003801,9,1,22,0,22
65003801,10,1,22,0,22
65003801,11,2,23,0,23
65003801,12,2,26,0,26
65003801,13,2,30,0,30
65003801,14,2,31,0,31
65003801,15,2,30,1,0
65003801,16,2,32,0,32
65003801,17,2,32,0,32
65003801,18,2,33,0,33
65003801,19,2,33,0,33
65003801,20,2,18,1,0
65003801,21,3,33,0,33
65003801,22,3,34,0,34
65003801,23,3,36,0,36
65003801,24,3,22,1,0
65003801,25,3,28,1,0
65003801,26,3,1,1,0
65003801,27,3,30,0,30
65003801,28,3,35,0,35
65003801,29,3,36,0,36
65003801,30,3,36,0,36
65003901,1,1,40,0,40
65003901,2,1,50,0,50
65003901,3,1,13,1,0
65003901,4,1,30,0,30
65003901,5,1,40,0,40
65003901,6,1,45,0,45
65003901,7,1,50,0,50
65003901,8,1,55,0,55
65003901,9,1,60,0,60
65003901,10,1,1,1,0
65003901,11,2,65,0,65
65003901,12,2,61,1,0
65003901,13,2,50,0,50
65003901,14,2,56,1,0
65003901,15,2,18,1,0
65003901,16,2,30,1,0
65003901,17,2,45,0,45
65003901,18,2,22,1,0
65003901,19,2,45,0,45
65003901,20,2,45,0,45
65003901,21,3,28,1,0
65003901,22,3,37,1,0
65003901,23,3,40,0,40
65003901,24,3,50,0,50
65003901,25,3,54,0,54
65003901,26,3,55,0,55
65003901,27,3,55,0,55
65003901,28,3,55,0,55
65003901,29,3,47,1,0
65003901,30,3,33,1,0
65004001,1,1,37,1,0
65004001,2,1,34,0,34
65004001,3,1,50,1,0
65004001,4,1,45,0,45
65004001,5,1,49,0,49
65004001,6,1,59,0,59
65004001,7,1,28,1,0
65004001,8,1,56,1,0
65004001,9,1,55,0,55
65004001,10,1,59,0,59
65004001,11,2,33,1,0
65004001,12,2,55,1,0
65004001,13,2,30,0,30
65004001,14,2,13,1,0
65004001,15,2,1,1,0
65004001,16,2,40,0,40
65004001,17,2,65,0,65
65004001,18,2,64,0,64
65004001,19,2,70,0,70
65004001,20,2,80,0,80
65004001,21,3,47,1,0
65004001,22,3,49,1,0
65004001,23,3,95,0,95
65004001,24,3,100,0,100
65004001,25,3,73,1,0
65004001,26,3,30,1,0
65004001,27,3,71,0,71
65004001,28,3,22,1,0
65004001,29,3,18,1,0
65004001,30,3,91,1,0
65004101,1,1,7,0,7
65004101,2,1,11,0,11
65004101,3,1,17,0,17
65004101,4,1,30,0,30
65004101,5,1,43,0,43
65004101,6,1,101,0,101
65004101,7,1,55,1,0
65004101,8,1,50,1,0
65004101,9,1,30,1,0
65004101,10,1,16,0,16
65004101,11,2,27,0,27
65004101,12,2,49,1,0
65004101,13,2,20,0,20
65004101,14,2,30,0,30
65004101,15,2,39,0,39
65004101,16,2,48,0,48
65004101,17,2,56,1,0
65004101,18,2,13,1,0
65004101,19,2,27,0,27
65004101,20,2,34,0,34
65004101,21,3,42,0,42
65004101,22,3,46,0,46
65004101,23,3,54,0,54
65004101,24,3,47,0,47
65004101,25,3,28,1,0
65004101,26,3,26,0,26
65004101,27,3,24,0,24
65004101,28,3,1,1,0
65004101,29,3,24,0,24
65004101,30,3,47,1,0
65004201,1,1,35,0,35
65004201,2,1,50,0,50
65004201,3,1,55,0,55
65004201,4,1,49,1,0
65004201,5,1,40,0,40
65004201,6,1,45,0,45
65004201,7,1,45,0,45
65004201,8,1,13,1,0
65004201,9,1,35,0,35
65004201,10,1,45,0,45
65004201,11,2,40,0,40
65004201,12,2,45,0,45
65004201,13,2,50,0,50
65004201,14,2,45,0,45
65004201,15,2,50,0,50
65004201,16,2,50,0,50
65004201,17,2,37,1,0
65004201,18,2,33,1,0
65004201,19,2,18,1,0
65004201,20,2,25,0,25
65004201,21,3,35,0,35
65004201,22,3,45,0,45
65004201,23,3,35,0,35
65004201,24,3,22,1,0
65004201,25,3,1,1,0
65004201,26,3,40,0,40
65004201,27,3,30,1,0
65004201,28,3,40,0,40
65004201,29,3,50,0,50
65004201,30,3,28,1,0
65004301,1,1,22,1,0
65004301,2,1,20,0,20
65004301,3,1,23,0,23
65004301,4,1,13,1,0
65004301,5,1,25,0,25
65004301,6,1,28,0,28
65004301,7,1,31,0,31
65004301,8,1,38,0,38
65004301,9,1,40,0,40
65004301,10,1,38,0,38
65004301,11,2,47,0,47
65004301,12,2,55,0,55
65004301,13,2,60,0,60
65004301,14,2,49,1,0
65004301,15,2,56,1,0
65004301,16,2,37,1,0
65004301,17,2,21,0,21
65004301,18,2,30,0,30
65004301,19,2,18,1,0
65004301,20,2,30,0,30
65004301,21,3,45,0,45
65004301,22,3,50,0,50
65004301,23,3,28,1,0
65004301,24,3,1,1,0
65004301,25,3,30,1,0
65004301,26,3,20,0,20
65004301,27,3,25,0,25
65004301,28,3,30,0,30
65004301,29,3,46,0,46
65004301,30,3,50,0,50
65004401,1,1,49,1,0
65004401,2,1,30,0,30
65004401,3,1,30,0,30
65004401,4,1,28,1,0
65004401,5,1,30,0,30
65004401,6,1,30,1,0
65004401,7,1,30,0,30
65004401,8,1,30,0,30
65004401,9,1,30,0,30
65004401,10,1,30,0,30
65004401,11,2,30,0,30
65004401,12,2,30,0,30
65004401,13,2,30,0,30
65004401,14,2,30,0,30
65004401,15,2,30,0,30
65004401,16,2,30,0,30
65004401,17,2,30,0,30
65004401,18,2,13,1,0
65004401,19,2,30,0,30
65004401,20,2,30,0,30
65004401,21,3,43,0,43
65004401,22,3,50,0,50
65004401,23,3,1,1,0
65004401,24,3,38,0,38
65004401,25,3,38,0,38
65004401,26,3,50,0,50
65004401,27,3,41,0,41
65004401,28,3,18,1,0
65004401,29,3,22,1,0
65004401,30,3,35,0,35
65004501,1,1,33,1,0
65004501,2,1,20,0,20
65004501,3,1,25,0,25
65004501,4,1,25,0,25
65004501,5,1,26,0,26
65004501,6,1,27,0,27
65004501,7,1,27,0,27
65004501,8,1,25,0,25
65004501,9,1,28,0,28
65004501,10,1,13,1,0
65004501,11,2,26,0,26
65004501,12,2,28,0,28
65004501,13,2,27,0,27
65004501,14,2,28,0,28
65004501,15,2,28,0,28
65004501,16,2,31,0,31
65004501,17,2,30,0,30
65004501,18,2,28,0,28
65004501,19,2,22,1,0
65004501,20,2,26,0,26
65004501,21,3,27,0,27
65004501,22,3,28,1,0
65004501,23,3,26,0,26
65004501,24,3,24,0,24
65004501,25,3,1,1,0
65004501,26,3,28,0,28
65004501,27,3,24,0,24
65004501,28,3,26,0,26
65004501,29,3,18,1,0
65004501,30,3,35,0,35
65004601,1,1,10,0,10
65004601,2,1,12,0,12
65004601,3,1,13,0,13
65004601,4,1,15,0,15
65004601,5,1,17,0,17
65004601,6,1,21,0,21
65004601,7,1,24,0,24
65004601,8,1,28,1,0
65004601,9,1,26,0,26
65004601,10,1,26,0,26
65004601,11,2,22,1,0
65004601,12,2,20,0,20
65004601,13,2,13,1,0
65004601,14,2,12,0,12
65004601,15,2,15,0,15
65004601,16,2,17,0,17
65004601,17,2,16,0,16
65004601,18,2,17,0,17
65004601,19,2,17,0,17
65004601,20,2,18,0,18
65004601,21,3,16,0,16
65004601,22,3,19,0,19
65004601,23,3,20,0,20
65004601,24,3,21,0,21
65004601,25,3,20,0,20
65004601,26,3,23,0,23
65004601,27,3,24,0,24
65004601,28,3,19,0,19
65004601,29,3,24,0,24
65004601,30,3,1,1,0
65004701,1,1,18,1,0
65004701,2,1,17,0,17
65004701,3,1,19,0,19
65004701,4,1,13,1,0
65004701,5,1,12,0,12
65004701,6,1,15,0,15
65004701,7,1,18,0,18
65004701,8,1,1,1,0
65004701,9,1,23,0,23
65004701,10,1,24,0,24
65004701,11,2,32,0,32
65004701,12,2,38,0,38
65004701,13,2,42,0,42
65004701,14,2,28,1,0
65004701,15,2,38,0,38
65004701,16,2,37,0,37
65004701,17,2,36,0,36
65004701,18,2,39,0,39
65004701,19,2,33,1,0
65004701,20,2,32,0,32
65004701,21,3,30,0,30
65004701,22,3,32,0,32
65004701,23,3,32,0,32
65004701,24,3,30,0,30
65004701,25,3,30,1,0
65004701,26,3,30,0,30
65004701,27,3,25,0,25
65004701,28,3,28,0,28
65004701,29,3,28,0,28
65004701,30,3,25,0,25
65004801,1,1,20,0,20
65004801,2,1,33,0,33
65004801,3,1,45,0,45
65004801,4,1,49,0,49
65004801,5,1,62,0,62
65004801,6,1,22,1,0
65004801,7,1,18,1,0
65004801,8,1,23,0,23
65004801,9,1,28,1,0
65004801,10,1,25,0,25
65004801,11,2,46,0,46
65004801,12,2,13,1,0
65004801,13,2,28,0,28
65004801,14,2,33,1,0
65004801,15,2,40,0,40
65004801,16,2,49,0,49
65004801,17,2,47,0,47
65004801,18,2,59,0,59
65004801,19,2,39,0,39
65004801,20,2,84,0,84
65004801,21,3,68,0,68
65004801,22,3,58,0,58
65004801,23,3,48,0,48
65004801,24,3,1,1,0
65004801,25,3,30,1,0
65004801,26,3,24,0,24
65004801,27,3,37,1,0
65004801,28,3,33,0,33
65004801,29,3,67,1,0
65004801,30,3,36,0,36
65004901,1,1,78,1,0
65004901,2,1,56,1,0
65004901,3,1,52,0,52
65004901,4,1,13,1,0
65004901,5,1,18,1,0
65004901,6,1,15,0,15
65004901,7,1,29,0,29
65004901,8,1,41,0,41
65004901,9,1,51,0,51
65004901,10,1,67,0,67
65004901,11,2,1,1,0
65004901,12,2,28,1,0
65004901,13,2,29,0,29
65004901,14,2,47,0,47
65004901,15,2,47,1,0
65004901,16,2,44,0,44
65004901,17,2,55,1,0
65004901,18,2,45,0,45
65004901,19,2,50,0,50
65004901,20,2,56,0,56
65004901,21,3,62,0,62
65004901,22,3,66,0,66
65004901,23,3,74,0,74
65004901,24,3,50,1,0
65004901,25,3,47,0,47
65004901,26,3,37,1,0
65004901,27,3,15,0,15
65004901,28,3,50,0,50
65004901,29,3,22,1,0
65004901,30,3,50,0,50
65005001,1,1,38,0,38
65005001,2,1,52,0,52
65005001,3,1,18,1,0
65005001,4,1,53,0,53
65005001,5,1,1,1,0
65005001,6,1,62,0,62
65005001,7,1,33,1,0
65005001,8,1,45,0,45
65005001,9,1,52,0,52
65005001,10,1,55,1,0
65005001,11,2,48,0,48
65005001,12,2,47,1,0
65005001,13,2,48,0,48
65005001,14,2,52,0,52
65005001,15,2,48,0,48
65005001,16,2,50,1,0
65005001,17,2,13,1,0
65005001,18,2,37,1,0
65005001,19,2,52,0,52
65005001,20,2,46,0,46
65005001,21,3,49,0,49
65005001,22,3,52,0,52
65005001,23,3,48,0,48
65005001,24,3,28,1,0
65005001,25,3,46,0,46
65005001,26,3,51,0,51
65005001,27,3,53,0,53
65005001,28,3,30,1,0
65005001,29,3,35,0,35
65005001,30,3,22,1,0
65005101,1,1,1,1,0
65005101,2,1,13,0,13
65005101,3,1,18,0,18
65005101,4,1,61,0,61
65005101,5,1,67,1,0
65005101,6,1,56,1,0
65005101,7,1,43,0,43
65005101,8,1,13,1,0
65005101,9,1,37,1,0
65005101,10,1,32,0,32
65005101,11,2,22,1,0
65005101,12,2,45,0,45
65005101,13,2,52,0,52
65005101,14,2,52,0,52
65005101,15,2,50,1,0
65005101,16,2,49,0,49
65005101,17,2,56,0,56
65005101,18,2,55,1,0
65005101,19,2,48,0,48
65005101,20,2,33,1,0
65005101,21,3,28,1,0
65005101,22,3,46,0,46
65005101,23,3,48,0,48
65005101,24,3,18,1,0
65005101,25,3,59,0,59
65005101,26,3,30,1,0
65005101,27,3,43,0,43
65005101,28,3,57,0,57
65005101,29,3,49,1,0
65005101,30,3,56,0,56
65005201,1,1,19,0,19
65005201,2,1,49,1,0
65005201,3,1,32,0,32
65005201,4,1,32,0,32
65005201,5,1,31,0,31
65005201,6,1,33,0,33
65005201,7,1,32,0,32
65005201,8,1,32,0,32
65005201,9,1,32,0,32
65005201,10,1,32,0,32
65005201,11,2,22,1,0
65005201,12,2,32,0,32
65005201,13,2,32,0,32
65005201,14,2,32,0,32
65005201,15,2,32,0,32
65005201,16,2,32,0,32
65005201,17,2,18,1,0
65005201,18,2,28,1,0
65005201,19,2,13,1,0
65005201,20,2,32,0,32
65005201,21,3,32,0,32
65005201,22,3,32,0,32
65005201,23,3,32,0,32
65005201,24,3,1,1,0
65005201,25,3,32,0,32
65005201,26,3,32,0,32
65005201,27,3,32,0,32
65005201,28,3,32,0,32
65005201,29,3,30,1,0
65005201,30,3,32,0,32
65005301,1,1,18,1,0
65005301,2,1,15,0,15
65005301,3,1,16,0,16
65005301,4,1,98,1,0
65005301,5,1,96,0,96
65005301,6,1,55,1,0
65005301,7,1,28,1,0
65005301,8,1,58,1,0
65005301,9,1,47,1,0
65005301,10,1,33,0,33
65005301,11,2,33,1,0
65005301,12,2,37,0,37
65005301,13,2,30,1,0
65005301,14,2,50,1,0
65005301,15,2,40,0,40
65005301,16,2,46,0,46
65005301,17,2,1,1,0
65005301,18,2,67,0,67
65005301,19,2,56,1,0
65005301,20,2,54,0,54
65005301,21,3,67,1,0
65005301,22,3,56,0,56
65005301,23,3,60,0,60
65005301,24,3,74,0,74
65005301,25,3,49,1,0
65005301,26,3,78,1,0
65005301,27,3,60,0,60
65005301,28,3,13,1,0
65005301,29,3,37,1,0
65005301,30,3,90,0,90
65005401,1,1,73,1,0
65005401,2,1,45,0,45
65005401,3,1,53,0,53
65005401,4,1,60,0,60
65005401,5,1,70,0,70
65005401,6,1,50,1,0
65005401,7,1,50,0,50
65005401,8,1,22,1,0
65005401,9,1,55,0,55
65005401,10,1,37,1,0
65005401,11,2,49,1,0
65005401,12,2,50,0,50
65005401,13,2,40,0,40
65005401,14,2,47,1,0
65005401,15,2,33,1,0
65005401,16,2,28,1,0
65005401,17,2,30,0,30
65005401,18,2,45,0,45
65005401,19,2,50,0,50
65005401,20,2,55,0,55
65005401,21,3,30,1,0
65005401,22,3,13,1,0
65005401,23,3,30,0,30
65005401,24,3,1,1,0
65005401,25,3,50,0,50
65005401,26,3,18,1,0
65005401,27,3,40,0,40
65005401,28,3,40,0,40
65005401,29,3,47,0,47
65005401,30,3,50,0,50
65005501,1,1,11,0,11
65005501,2,1,18,0,18
65005501,3,1,40,0,40
65005501,4,1,18,1,0
65005501,5,1,26,0,26
65005501,6,1,35,0,35
65005501,7,1,22,1,0
65005501,8,1,30,0,30
65005501,9,1,25,0,25
65005501,10,1,13,1,0
65005501,11,2,36,0,36
65005501,12,2,30,0,30
65005501,13,2,1,1,0
65005501,14,2,40,0,40
65005501,15,2,40,0,40
65005501,16,2,30,1,0
65005501,17,2,28,1,0
65005501,18,2,25,0,25
65005501,19,2,30,0,30
65005501,20,2,37,1,0
65005501,21,3,30,0,30
65005501,22,3,25,0,25
65005501,23,3,31,0,31
65005501,24,3,33,0,33
65005501,25,3,34,0,34
65005501,26,3,36,0,36
65005501,27,3,37,0,37
65005501,28,3,40,0,40
65005501,29,3,33,1,0
65005501,30,3,40,0,40
65005601,1,1,41,0,41
65005601,2,1,1,1,0
65005601,3,1,60,0,60
65005601,4,1,47,1,0
65005601,5,1,40,0,40
65005601,6,1,49,1,0
65005601,8,1,29,0,29
65005601,9,1,45,0,45
65005601,10,1,59,0,59
65005601,11,2,18,1,0
65005601,12,2,30,1,0
65005601,13,2,28,0,28
65005601,14,2,45,0,45
65005601,15,2,43,0,43
65005601,16,2,65,0,65
65005601,17,2,22,1,0
65005601,18,2,49,0,49
65005601,19,2,28,1,0
65005601,20,2,37,1,0
65005601,21,3,36,0,36
65005601,22,3,55,0,55
65005601,23,3,33,1,0
65005601,24,3,30,0,30
65005601,25,3,49,0,49
65005601,26,3,46,0,46
65005601,27,3,13,1,0
65005601,28,3,40,0,40
65005601,29,3,59,0,59
65005601,30,3,41,0,41
65005701,1,1,70,1,0
65005701,2,1,61,0,61
65005701,3,1,49,1,0
65005701,4,1,61,1,0
65005701,5,1,56,0,56
65005701,6,1,60,0,60
65005701,7,1,65,0,65
65005701,8,1,37,1,0
65005701,9,1,1,1,0
65005701,10,1,40,0,40
65005701,11,2,60,0,60
65005701,12,2,13,1,0
65005701,13,2,70,0,70
65005701,14,2,78,1,0
65005701,15,2,70,0,70
65005701,16,2,56,1,0
65005701,17,2,50,1,0
65005701,18,2,18,1,0
65005701,19,2,55,1,0
65005701,20,2,33,1,0
65005701,21,3,40,0,40
65005701,22,3,52,0,52
65005701,23,3,61,0,61
65005701,24,3,74,0,74
65005701,25,3,22,1,0
65005701,26,3,80,0,80
65005701,27,3,30,1,0
65005701,28,3,70,0,70
65005701,29,3,28,1,0
65005701,30,3,47,1,0
65005801,1,1,77,0,77
65005801,2,1,13,1,0
65005801,3,1,47,0,47
65005801,4,1,49,1,0
65005801,5,1,28,1,0
65005801,6,1,24,0,24
65005801,7,1,34,0,34
65005801,8,1,40,0,40
65005801,9,1,1,1,0
65005801,10,1,22,0,22
65005801,11,2,33,0,33
65005801,12,2,40,0,40
65005801,13,2,44,0,44
65005801,14,2,30,0,30
65005801,15,2,37,0,37
65005801,16,2,18,1,0
65005801,17,2,37,1,0
65005801,18,2,22,0,22
65005801,19,2,42,0,42
65005801,20,2,10,0,10
65005801,21,3,40,0,40
65005801,22,3,45,0,45
65005801,23,3,46,0,46
65005801,24,3,40,0,40
65005801,25,3,29,0,29
65005801,26,3,30,1,0
65005801,27,3,22,1,0
65005801,28,3,29,0,29
65005801,29,3,44,0,44
65005801,30,3,37,0,37
65005901,1,1,61,0,61
65005901,2,1,69,0,69
65005901,3,1,22,1,0
65005901,4,1,54,0,54
65005901,5,1,1,1,0
65005901,6,1,44,0,44
65005901,7,1,47,1,0
65005901,8,1,27,0,27
65005901,9,1,43,0,43
65005901,10,1,78,0,78
65005901,11,2,62,0,62
65005901,12,2,56,1,0
65005901,13,2,28,1,0
65005901,14,2,23,0,23
65005901,15,2,54,0,54
65005901,16,2,29,0,29
65005901,17,2,18,1,0
65005901,18,2,46,0,46
65005901,19,2,55,1,0
65005901,20,2,49,0,49
65005901,21,3,13,1,0
65005901,22,3,33,1,0
65005901,23,3,33,0,33
65005901,24,3,55,0,55
65005901,25,3,36,0,36
65005901,26,3,45,0,45
65005901,27,3,21,0,21
65005901,28,3,76,0,76
65005901,29,3,67,1,0
65005901,30,3,55,0,55
65006001,1,1,20,0,20
65006001,2,1,40,0,40
65006001,3,1,50,0,50
65006001,4,1,55,1,0
65006001,5,1,1,1,0
65006001,6,1,20,0,20
65006001,7,1,30,0,30
65006001,8,1,39,0,39
65006001,9,1,13,1,0
65006001,10,1,22,1,0
65006001,11,2,18,1,0
65006001,12,2,20,0,20
65006001,13,2,39,0,39
65006001,14,2,40,0,40
65006001,15,2,50,0,50
65006001,16,2,52,0,52
65006001,17,2,68,0,68
65006001,18,2,50,1,0
65006001,19,2,37,1,0
65006001,20,2,25,0,25
65006001,21,3,47,0,47
65006001,22,3,48,0,48
65006001,23,3,61,0,61
65006001,24,3,70,0,70
65006001,25,3,28,1,0
65006001,26,3,30,1,0
65006001,27,3,25,0,25
65006001,28,3,39,0,39
65006001,29,3,40,0,40
65006001,30,3,77,0,77
65006101,1,1,7,0,7
65006101,2,1,11,0,11
65006101,3,1,13,0,13
65006101,4,1,20,0,20
65006101,5,1,20,0,20
65006101,6,1,13,1,0
65006101,7,1,18,0,18
65006101,8,1,19,0,19
65006101,9,1,19,0,19
65006101,10,1,20,0,20
65006101,11,2,21,0,21
65006101,12,2,22,0,22
65006101,13,2,20,0,20
65006101,14,2,26,0,26
65006101,15,2,25,0,25
65006101,16,2,27,0,27
65006101,17,2,25,0,25
65006101,18,2,27,0,27
65006101,19,2,18,1,0
65006101,20,2,23,0,23
65006101,21,3,22,0,22
65006101,22,3,24,0,24
65006101,23,3,23,0,23
65006101,24,3,22,1,0
65006101,25,3,22,0,22
65006101,26,3,24,0,24
65006101,27,3,1,1,0
65006101,28,3,20,0,20
65006101,29,3,21,0,21
65006101,30,3,25,0,25
65006201,1,1,30,1,0
65006201,2,1,12,0,12
65006201,3,1,16,0,16
65006201,4,1,22,1,0
65006201,5,1,21,0,21
65006201,6,1,22,0,22
65006201,7,1,27,0,27
65006201,8,1,36,0,36
65006201,9,1,47,1,0
65006201,10,1,38,0,38
65006201,11,2,28,1,0
65006201,12,2,40,0,40
65006201,13,2,45,0,45
65006201,14,2,56,0,56
65006201,15,2,60,0,60
65006201,16,2,64,0,64
65006201,17,2,13,1,0
65006201,18,2,33,1,0
65006201,19,2,30,0,30
65006201,20,2,50,0,50
65006201,21,3,18,1,0
65006201,22,3,60,0,60
65006201,23,3,37,1,0
65006201,24,3,40,0,40
65006201,25,3,65,0,65
65006201,26,3,50,0,50
65006201,27,3,50,1,0
65006201,28,3,1,1,0
65006201,29,3,30,0,30
65006201,30,3,48,0,48
65006301,1,1,60,0,60
65006301,2,1,18,1,0
65006301,3,1,15,0,15
65006301,4,1,1,1,0
65006301,5,1,35,0,35
65006301,6,1,56,1,0
65006301,7,1,30,0,30
65006301,8,1,40,0,40
65006301,9,1,55,0,55
65006301,10,1,58,1,0
65006301,11,2,30,0,30
65006301,12,2,40,0,40
65006301,13,2,33,1,0
65006301,14,2,35,0,35
65006301,15,2,37,1,0
65006301,16,2,40,0,40
65006301,17,2,45,0,45
65006301,18,2,30,1,0
65006301,19,2,13,1,0
65006301,20,2,20,0,20
65006301,21,3,30,0,30
65006301,22,3,28,1,0
65006301,23,3,25,0,25
65006301,24,3,30,0,30
65006301,25,3,35,0,35
65006301,26,3,40,0,40
65006301,27,3,45,0,45
65006301,28,3,50,0,50
65006301,29,3,55,0,55
65006301,30,3,60,0,60
65006401,1,1,25,0,25
65006401,2,1,45,0,45
65006401,3,1,80,0,80
65006401,4,1,95,0,95
65006401,5,1,100,1,0
65006401,6,1,37,1,0
65006401,7,1,22,0,22
65006401,8,1,35,0,35
65006401,9,1,50,0,50
65006401,10,1,70,0,70
65006401,11,2,56,1,0
65006401,12,2,38,0,38
65006401,13,2,18,1,0
65006401,14,2,20,0,20
65006401,15,2,28,1,0
65006401,16,2,25,0,25
65006401,17,2,1,1,0
65006401,18,2,25,0,25
65006401,19,2,33,1,0
65006401,20,2,25,0,25
65006401,21,3,35,0,35
65006401,22,3,35,0,35
65006401,23,3,22,1,0
65006401,24,3,15,0,15
65006401,25,3,30,0,30
65006401,26,3,30,0,30
65006401,27,3,30,1,0
65006401,28,3,25,0,25
65006401,29,3,13,1,0
65006401,30,3,25,0,25
65006501,1,1,79,1,0
65006501,2,1,82,0,82
65006501,3,1,81,1,0
65006501,4,1,85,0,85
65006501,5,1,79,0,79
65006501,6,1,1,1,0
65006501,7,1,37,1,0
65006501,8,1,18,1,0
65006501,9,1,78,1,0
65006501,10,1,28,1,0
65006501,11,2,49,1,0
65006501,12,2,13,1,0
65006501,13,2,30,0,30
65006501,14,2,50,1,0
65006501,15,2,50,0,50
65006501,16,2,55,1,0
65006501,17,2,50,0,50
65006501,18,2,65,0,65
65006501,19,2,30,1,0
65006501,20,2,65,0,65
65006501,21,3,56,1,0
65006501,22,3,50,0,50
65006501,23,3,56,0,56
65006501,24,3,72,0,72
65006501,25,3,22,1,0
65006501,26,3,58,1,0
65006501,27,3,60,0,60
65006501,28,3,76,0,76
65006501,29,3,61,1,0
65006501,30,3,47,1,0
65006601,1,1,50,1,0
65006601,2,1,35,0,35
65006601,3,1,45,0,45
65006601,4,1,55,0,55
65006601,5,1,13,1,0
65006601,6,1,50,0,50
65006601,7,1,28,1,0
65006601,8,1,40,0,40
65006601,9,1,50,0,50
65006601,10,1,40,0,40
65006601,11,2,55,0,55
65006601,12,2,65,0,65
65006601,13,2,33,1,0
65006601,14,2,50,0,50
65006601,15,2,60,0,60
