"partid","gen_valence","gen_arousal","gen_arouspos","gen_arousneg","gen_happy","gen_afraid","gen_sad","gen_angry","gen_motivat","gen_concentr","gen_timepr","gen_tired","pre_valence","pre_arousal","pre_arouspos","pre_arousneg","pre_happy","pre_afraid","pre_sad","pre_angry","pre_motivat","pre_concentr","pre_timepr","pre_tired","mid1_valence","mid1_arousal","mid1_arouspos","mid1_arousneg","mid1_happy","mid1_afraid","mid1_sad","mid1_angry","mid1_motivat","mid1_concentr","mid1_timepr","mid1_tired","mid2_valence","mid2_arousal","mid2_arouspos","mid2_arousneg","mid2_happy","mid2_afraid","mid2_sad","mid2_angry","mid2_motivat","mid2_concentr","mid2_timepr","mid2_tired","post_valence","post_arousal","post_arouspos","post_arousneg","post_happy","post_afraid","post_sad","post_angry","post_motivat","post_concentr","post_timepr","post_tired"
68023501,66,43,69,6,64,16,44,3,76,87,45,79,90,31,69,0,80,20,24,0,64,76,39,61,93,20,56,3,80,5,24,4,58,64,27,57,70,30,43,12,65,11,38,13,40,40,36,82,54,48,16,42,46,15,36,29,59,69,61,55
68023801,88,65,65,37,88,76,11,31,94,58,77,80,87,80,95,0,89,20,3,2,91,79,2,69,62,71,65,22,71,15,30,37,79,55,2,68,73,76,78,62,59,11,70,62,81,83,92,10,75,58,42,30,60,0,13,0,43,42,0,55
68023901,70,20,69,20,71,30,19,10,60,39,69,60,20,21,49,29,60,31,20,1,29,30,29,79,50,30,46,44,49,37,41,32,42,34,32,32,21,27,38,43,28,36,36,27,32,19,35,91,16,54,24,63,13,34,6,30,24,27,23,1
68024001,30,60,40,39,50,60,59,20,90,50,40,30,80,60,80,0,70,39,20,0,69,60,20,20,59,40,60,10,60,9,9,10,70,60,20,40,40,50,40,39,39,19,50,39,39,40,40,49,50,50,60,50,61,9,29,60,61,60,60,60
68024101,40,20,50,57,54,56,45,40,75,80,85,78,64,5,59,3,54,2,0,3,86,94,6,52,60,71,57,15,64,14,38,6,94,93,64,5,15,23,22,68,24,66,68,78,28,15,78,100,82,29,64,14,75,5,0,0,30,57,13,59
68024201,89,50,70,30,80,70,39,29,79,79,40,80,69,20,59,0,70,0,0,0,90,80,0,81,70,40,55,41,58,0,0,0,89,81,0,89,69,29,54,0,69,0,0,0,79,79,0,70,70,27,54,10,69,0,10,0,65,63,0,90
68024401,90,71,98,11,90,20,0,22,99,69,39,20,98,83,99,1,100,10,0,0,99,87,0,9,99,68,79,49,89,1,10,49,79,30,18,70,88,90,80,1,99,0,0,36,88,90,30,30,90,90,78,1,100,0,0,0,80,20,0,80
68024501,82,23,82,13,87,28,10,14,68,30,51,60,78,17,88,16,80,10,0,0,90,93,21,25,19,69,89,60,40,0,1,70,54,30,0,0,30,70,60,30,70,0,0,0,20,30,0,80,90,89,80,0,89,0,0,1,39,40,69,9
68024601,89,40,70,30,88,11,11,10,80,80,10,10,90,10,69,9,90,11,0,10,88,89,0,10,79,10,70,12,70,9,9,9,79,80,10,10,89,19,69,9,78,10,10,9,79,79,9,9,89,10,70,11,89,9,10,1,80,70,10,11
68024701,40,20,59,40,69,11,60,0,100,90,21,60,71,60,69,0,60,0,0,0,100,89,0,79,61,69,70,0,58,0,0,10,97,90,0,80,70,80,71,0,70,0,0,0,100,100,59,87,89,54,69,0,79,0,0,0,52,60,0,75
68024801,79,69,80,21,79,30,10,19,70,60,70,21,69,79,80,0,50,0,0,0,69,70,0,30,31,39,30,60,20,0,9,29,39,29,38,70,54,26,28,15,56,4,3,2,26,17,2,72,70,20,41,0,61,0,0,0,30,70,0,70
68025001,90,39,78,17,92,60,31,10,75,81,19,70,89,27,61,0,76,0,0,0,88,92,3,70,81,62,38,37,35,0,7,60,66,42,20,57,30,80,20,70,12,69,71,80,34,74,94,36,77,34,62,18,82,0,34,0,24,26,8,88
68025101,69,30,69,40,59,70,40,69,60,70,60,59,59,21,59,0,70,0,1,10,70,70,0,60,40,58,20,59,40,9,40,41,41,41,60,60,79,70,61,40,60,21,11,20,70,60,9,41,69,40,61,9,69,10,79,1,68,69,0,21
68025201,70,59,80,60,80,60,40,21,89,89,41,70,80,39,70,10,80,10,0,0,89,100,60,71,41,79,70,59,60,70,0,29,89,79,59,10,29,70,40,68,41,60,0,61,74,75,71,70,70,30,16,0,84,0,0,0,31,79,0,86
68025301,89,20,90,10,95,20,0,20,90,69,54,45,81,7,59,16,85,1,1,1,99,99,36,69,75,55,59,1,78,0,0,16,83,85,55,59,72,43,33,29,67,27,2,55,81,78,42,25,75,21,57,8,80,3,5,41,44,69,20,63
68025401,65,37,73,27,74,41,41,37,40,38,75,41,79,24,64,13,71,14,23,11,75,76,62,40,60,77,27,61,51,63,46,55,66,80,64,26,69,75,49,61,59,65,36,37,85,84,73,17,58,22,26,32,61,41,37,20,42,63,20,69
68025501,80,10,4,0,90,9,0,0,90,90,60,19,89,10,0,0,60,0,1,0,90,90,0,30,90,6,4,3,79,3,3,3,82,62,4,76,89,4,0,0,68,0,0,2,79,68,0,77,86,4,0,0,73,0,0,0,65,67,0,94
68025701,36,26,63,21,30,11,58,42,93,85,69,74,56,78,66,11,56,21,36,35,94,83,45,58,35,26,26,71,34,28,23,83,75,35,27,80,34,30,33,78,32,24,34,73,26,32,82,72,20,19,25,73,35,8,28,81,13,14,18,90
68025801,82,39,73,37,90,40,18,33,75,68,28,40,79,9,31,0,69,0,1,1,39,58,0,59,71,61,71,22,62,2,0,30,78,77,26,16,59,39,44,2,63,0,12,0,57,62,29,55,58,67,66,54,75,0,29,22,59,88,62,25
68025901,82,21,79,17,81,5,13,4,96,82,22,15,71,18,68,8,69,13,6,11,86,89,18,22,41,17,11,6,46,1,22,5,72,74,7,67,66,5,11,10,42,11,13,8,30,39,6,71,33,20,15,60,29,0,41,67,22,24,8,75
68026001,80,39,70,19,79,70,19,31,81,79,41,30,81,40,61,8,80,21,9,9,81,89,20,21,20,71,9,81,20,9,70,91,60,30,60,9,69,60,59,20,70,10,9,20,81,71,10,59,81,71,59,21,65,13,21,20,27,16,89,71
68026101,70,78,70,0,80,30,31,10,89,89,10,11,100,20,90,0,89,0,0,0,90,100,20,0,60,69,59,59,58,0,4,70,81,100,0,0,30,69,43,59,38,21,14,19,32,70,5,55,67,24,58,0,61,10,11,8,21,67,0,66
68026201,66,59,69,22,64,29,49,37,68,44,32,33,54,23,42,2,58,0,31,59,56,70,30,41,60,79,60,68,59,0,4,63,81,81,32,9,13,79,0,83,22,0,2,82,36,36,79,12,58,31,57,2,58,2,5,20,52,59,32,34
68026301,79,10,61,27,88,4,11,43,97,80,59,54,77,0,0,0,73,0,3,0,84,95,0,39,90,10,61,2,88,3,26,1,62,72,2,20,64,16,56,4,64,0,6,41,59,44,30,57,53,36,58,10,62,0,13,39,53,68,46,71
68026401,81,31,89,0,89,61,0,0,80,69,70,11,79,70,60,0,70,59,0,0,60,89,11,0,79,20,61,0,70,0,0,0,80,100,0,69,30,40,41,60,39,60,60,31,59,69,60,61,80,10,82,0,80,0,0,1,67,59,70,70
68026501,90,65,76,30,80,35,19,18,78,55,77,67,69,35,58,1,74,0,1,1,80,83,0,57,35,57,14,57,61,1,0,8,19,24,4,64,16,60,16,24,28,2,1,60,25,18,60,80,19,78,21,72,23,0,1,35,14,14,71,89
68026601,89,30,84,11,81,0,0,0,71,70,0,0,69,0,74,0,83,1,0,0,68,79,0,9,54,0,58,0,58,0,0,0,20,9,0,78,76,0,25,0,59,0,0,0,0,0,0,100,71,0,78,0,63,0,0,0,0,32,0,59
68026801,65,24,60,20,70,18,18,11,100,78,61,15,70,57,60,7,61,0,0,0,100,100,19,20,64,56,55,22,59,0,0,58,100,100,56,0,39,69,59,62,40,0,21,70,90,100,57,0,49,11,55,44,55,0,41,0,86,100,0,0
68026901,100,10,100,5,90,0,10,0,80,81,0,1,100,10,100,0,100,0,1,0,100,90,0,0,19,19,76,0,61,0,69,71,100,81,0,0,85,15,86,0,90,0,0,0,88,85,0,0,88,61,75,0,93,3,5,3,63,76,14,27
68027001,81,80,90,0,71,0,0,0,81,90,81,10,71,69,80,0,80,0,0,0,89,90,70,0,50,81,79,10,50,1,1,11,70,79,60,69,59,70,70,71,69,0,19,0,69,70,70,20,80,81,71,0,71,0,0,9,81,79,71,69
68027101,80,70,60,10,79,1,21,59,41,60,20,20,90,40,59,0,79,0,0,1,69,69,0,0,80,61,61,1,81,1,0,1,69,59,10,11,70,41,71,19,69,1,0,10,60,69,0,30,90,60,69,2,89,0,0,12,39,60,20,12
68027201,89,30,80,21,89,86,21,0,89,71,40,60,89,60,70,10,70,59,0,0,89,90,10,60,60,59,41,40,60,46,3,45,57,47,19,59,59,31,38,2,60,8,4,0,55,68,22,65,79,19,31,11,80,0,0,0,59,60,40,79
68027301,82,59,69,24,80,34,6,25,76,67,59,67,56,16,57,34,57,0,12,0,80,66,0,67,23,53,38,60,28,2,70,62,75,66,41,60,71,35,54,35,57,0,0,12,86,87,42,57,79,37,57,10,71,0,0,0,25,31,76,0
68027401,69,10,80,10,70,30,20,0,59,89,0,90,80,0,69,0,78,0,0,0,79,98,0,100,41,4,44,54,45,0,46,58,100,100,0,80,61,10,57,0,65,0,0,0,100,100,0,80,79,0,63,0,64,0,0,0,100,100,0,82
68027601,69,30,89,79,90,1,0,10,100,70,90,60,70,19,80,1,90,0,0,0,80,89,0,89,80,60,100,0,79,0,1,10,59,59,0,69,79,30,48,0,80,0,1,0,80,89,0,81,69,58,30,0,60,0,1,0,30,29,0,89
68027701,71,30,79,5,89,70,0,10,80,77,6,11,90,44,94,0,80,15,0,0,99,100,0,0,86,67,85,10,86,0,0,0,92,96,0,4,22,78,39,72,66,0,1,57,44,80,71,28,85,76,72,4,81,0,0,76,24,70,1,92
68027901,89,44,83,7,83,20,0,18,96,77,64,41,61,12,47,38,77,41,0,0,80,79,0,29,12,76,28,77,41,13,49,81,24,40,5,24,92,17,64,22,77,22,3,15,79,97,6,19,81,13,62,16,78,11,18,5,60,62,5,71
68028001,71,80,69,39,79,60,0,0,70,60,10,89,80,70,69,61,80,59,1,0,78,69,10,0,26,93,59,77,30,0,29,69,100,100,2,0,88,78,74,9,69,0,9,4,63,71,0,63,92,21,64,14,69,0,5,59,9,16,79,91
68028101,31,40,79,20,80,10,10,59,59,80,89,19,29,38,30,59,30,19,59,39,42,59,60,60,59,60,58,41,60,10,41,36,61,69,59,29,18,76,18,87,7,9,86,40,19,15,99,92,39,62,22,75,20,38,84,45,78,30,89,85
68028201,73,61,79,30,60,44,40,28,79,50,24,60,71,57,71,4,72,0,0,0,100,100,14,11,30,73,76,62,41,0,24,60,97,99,0,21,68,64,71,31,60,12,11,28,97,89,2,70,71,35,74,28,65,3,2,2,60,80,6,69
68028301,85,32,76,0,86,10,0,0,90,90,41,0,100,69,91,10,89,0,0,0,89,89,0,11,90,64,90,11,90,0,0,0,76,89,10,5,72,61,55,0,90,0,0,0,82,83,0,28,86,11,32,0,99,0,0,0,35,29,0,75
68028701,64,30,95,55,70,41,70,64,95,55,74,70,75,16,44,0,61,0,26,0,90,84,16,56,75,40,65,0,56,0,40,1,86,86,0,66,64,29,26,0,39,0,0,0,93,33,0,89,48,30,0,0,32,0,0,0,40,19,0,17
68028901,75,35,79,30,70,31,26,30,40,70,10,40,69,66,71,6,79,6,10,0,80,81,20,9,65,61,63,30,69,15,17,19,76,74,17,20,65,31,60,20,52,7,18,0,33,30,9,61,90,21,21,1,80,1,0,2,59,80,16,26
68029001,71,60,89,21,90,80,10,60,50,57,80,80,81,19,52,0,53,4,0,0,85,86,47,69,48,75,48,48,57,0,2,25,44,45,74,55,59,47,48,0,51,0,0,2,52,60,11,60,90,25,0,52,50,0,0,0,12,16,75,60
68029101,79,79,69,41,70,60,31,39,100,90,30,70,69,58,69,23,80,21,20,24,98,100,2,60,91,88,82,10,92,7,31,24,90,66,2,4,78,44,69,34,93,37,23,14,74,68,34,87,82,69,63,20,83,19,28,40,75,69,31,80
68029201,89,44,85,3,89,15,4,4,90,89,50,13,100,8,91,0,91,0,0,0,100,90,0,8,65,63,38,55,70,0,0,63,71,77,0,14,78,63,62,11,80,0,0,0,67,71,0,11,81,25,65,20,93,0,0,0,72,75,0,28
68029401,45,70,60,61,60,79,52,40,70,86,70,30,53,70,60,40,60,60,0,0,89,90,0,70,80,10,60,0,60,0,0,0,70,70,0,70,31,11,40,60,48,0,60,60,70,59,0,69,59,0,41,0,70,0,0,10,41,53,70,74
68029501,86,29,66,34,84,44,11,23,81,78,32,45,81,66,62,33,70,25,24,17,85,95,23,18,36,59,49,63,40,30,40,63,74,83,20,24,63,39,59,32,66,24,24,28,74,70,27,33,43,59,27,56,60,33,30,59,57,61,32,73
68029601,80,50,80,10,90,30,0,0,89,79,70,70,69,30,20,21,69,0,0,0,70,71,0,40,51,52,50,21,50,0,0,6,59,68,0,40,69,0,21,31,39,0,0,0,31,30,0,70,68,0,0,0,60,0,0,21,67,48,0,70
68029701,89,89,70,20,100,40,10,40,81,40,40,30,81,29,70,30,90,0,0,0,90,90,0,20,60,11,20,41,70,0,0,41,31,40,30,59,79,20,59,20,78,18,0,32,61,60,65,61,100,30,30,35,86,0,0,0,60,78,0,66
68029801,70,41,69,59,60,19,59,59,80,79,69,60,69,29,40,20,70,10,59,20,90,91,29,78,31,38,28,60,32,10,45,64,63,42,62,68,9,69,10,73,26,13,60,87,77,69,63,62,39,40,39,61,40,11,35,59,59,41,42,40
68029901,66,42,72,21,74,22,15,38,80,60,17,60,69,25,63,12,68,54,11,6,69,89,11,24,25,73,59,62,42,10,4,76,66,70,13,10,45,40,46,60,59,5,10,17,45,57,21,78,74,66,71,19,71,30,21,29,36,40,38,67
68030001,75,33,59,29,76,54,37,39,65,67,49,35,73,35,44,21,75,18,39,21,74,74,39,55,24,74,24,69,26,8,62,86,69,57,3,20,66,46,33,42,55,40,31,44,43,43,68,65,65,38,48,27,68,28,31,46,44,63,43,62
68030101,70,60,70,61,81,69,41,40,71,70,71,69,70,31,10,0,79,0,0,0,70,81,0,11,36,65,47,55,54,6,7,61,78,79,7,9,66,53,46,53,61,2,3,19,78,83,7,33,75,30,38,37,67,11,39,29,58,71,35,68
68030201,69,40,80,11,81,0,11,31,80,81,90,60,70,31,80,0,70,10,9,10,100,100,40,31,41,60,60,40,60,0,21,60,90,100,61,39,68,19,39,10,39,0,30,10,59,70,19,69,51,40,36,41,39,0,36,30,12,21,30,89
68030301,70,60,79,19,89,81,40,29,80,79,60,30,79,21,70,10,90,30,11,4,99,89,0,40,73,61,58,41,75,40,24,55,86,96,10,41,60,58,57,39,77,21,30,33,91,88,16,54,79,31,70,4,78,20,11,6,60,44,18,53
68030401,77,80,89,27,71,11,18,17,69,59,13,60,69,53,68,8,74,0,0,0,82,90,14,56,44,69,37,65,59,0,30,63,67,81,1,40,59,39,61,19,64,2,2,45,37,71,58,38,70,39,59,0,72,0,0,26,59,64,0,54
68030501,80,31,75,27,69,59,21,30,66,39,59,61,79,11,60,9,60,0,0,1,59,47,0,65,43,56,40,42,41,0,54,66,34,34,0,76,59,37,52,35,60,0,0,0,36,41,62,90,55,34,41,21,39,0,12,2,10,12,0,89
68030601,92,12,80,5,92,8,9,3,79,73,17,29,92,9,50,0,78,0,0,0,34,58,0,70,67,9,18,0,73,0,0,22,65,59,0,77,64,75,46,1,48,0,0,37,60,73,1,48,40,42,40,17,54,0,0,16,27,33,0,85
68030701,89,61,92,0,90,19,0,11,99,90,80,51,90,50,69,0,81,0,0,1,90,89,0,61,72,41,40,58,77,30,0,59,70,78,0,77,70,30,39,6,83,10,1,4,54,43,1,82,83,19,80,0,90,0,0,0,27,30,0,80
68030801,89,25,79,10,79,21,20,10,79,69,40,40,89,10,69,1,80,9,0,1,79,70,40,69,48,69,42,40,60,0,0,61,46,70,61,69,80,9,87,10,91,0,0,20,78,81,30,40,70,24,61,32,64,0,0,29,31,31,33,68
68030901,80,69,79,59,79,11,10,30,81,60,30,40,20,89,20,79,21,19,65,81,59,39,11,69,40,40,11,61,60,5,5,20,55,62,61,19,90,80,72,10,75,0,11,11,79,90,32,36,80,10,41,60,66,10,0,30,30,30,32,90
68031001,69,81,59,39,60,61,40,60,60,70,30,59,60,61,60,21,60,29,19,21,79,79,61,70,60,39,41,31,50,29,29,39,29,70,29,89,39,81,39,70,30,51,40,70,30,61,29,80,40,39,29,30,49,31,49,60,31,30,20,79
68031101,60,21,57,41,61,72,25,28,59,59,26,69,74,10,13,0,71,13,12,5,65,66,2,88,59,59,58,55,72,8,26,55,59,49,0,73,59,54,35,60,75,16,32,56,58,45,33,82,66,60,35,59,71,30,22,37,32,28,36,83
68031201,79,19,74,13,86,70,21,20,82,70,64,22,78,20,60,20,71,20,2,4,79,79,21,64,59,32,54,63,65,24,12,40,56,40,28,63,76,23,29,19,59,10,3,10,21,39,19,72,88,14,64,12,63,9,4,12,74,62,15,72
68031301,71,39,70,40,80,11,11,11,100,81,11,31,71,19,10,10,80,9,11,10,89,79,0,21,63,35,11,11,83,0,3,0,91,77,0,17,73,46,21,58,67,8,4,5,34,67,10,62,62,19,8,16,61,9,13,0,64,31,5,66
68031401,79,48,42,29,81,19,19,30,68,71,61,41,70,30,40,21,64,20,20,21,60,70,60,59,40,66,40,41,61,31,40,60,68,69,64,40,61,60,40,23,68,20,31,29,67,69,59,39,58,39,55,36,61,38,30,33,64,60,61,66
68031501,71,17,55,11,86,9,9,6,78,74,9,23,72,10,15,3,68,0,1,0,80,88,1,30,23,29,34,8,60,2,63,56,71,80,0,0,70,7,0,0,63,0,0,2,75,80,0,36,83,0,53,0,58,0,0,2,78,66,0,62
68031601,80,52,80,59,89,80,31,29,89,78,20,69,79,10,70,0,80,0,1,0,89,89,0,68,80,59,69,0,79,0,0,21,89,90,0,11,56,41,70,10,81,2,0,11,55,72,0,55,88,5,79,0,88,0,0,0,79,89,1,88
68031701,78,70,41,18,78,10,27,22,94,83,85,49,53,37,20,0,66,10,21,11,80,73,28,19,32,57,29,60,44,21,33,59,76,61,27,61,74,44,18,13,68,10,35,7,85,86,53,30,78,25,66,17,67,19,25,16,66,59,22,65
68031801,81,40,69,30,89,60,27,33,80,68,56,30,71,30,60,10,78,42,20,19,61,69,30,59,38,58,38,67,32,34,66,66,64,73,28,38,63,38,65,24,66,32,30,30,67,72,21,34,63,22,67,13,78,16,26,10,74,68,10,25
68031901,71,19,32,1,60,69,35,0,99,91,67,30,62,2,0,0,38,19,59,0,95,87,19,77,32,87,84,40,60,0,42,64,100,76,2,76,65,70,74,58,66,0,41,73,0,13,0,63,58,38,14,1,59,5,9,0,28,38,70,67
68032001,89,31,70,0,100,20,0,1,89,79,10,30,79,30,81,0,81,10,0,0,89,90,10,20,11,79,60,60,79,0,10,70,70,89,0,30,91,25,64,0,70,0,0,5,76,85,4,28,40,17,0,0,80,0,0,61,34,64,17,75
68032101,76,60,60,38,80,10,10,10,96,69,60,11,80,59,69,0,60,0,0,0,92,90,15,40,81,68,78,17,74,0,15,20,85,85,19,47,42,65,37,56,41,0,19,57,37,39,60,44,47,46,36,28,46,0,22,37,42,47,59,59
68032201,89,61,78,12,88,16,11,6,100,100,61,7,68,49,56,0,70,11,0,0,88,82,0,11,69,71,55,30,67,0,0,20,87,64,0,6,63,54,55,27,54,0,0,11,74,43,6,24,65,43,54,0,70,0,0,0,81,16,0,65
68032301,84,35,64,9,89,44,26,14,87,69,63,25,78,34,65,11,88,31,12,0,86,86,40,56,79,60,67,0,89,21,5,8,90,80,41,53,83,35,53,0,80,14,5,3,80,69,21,55,80,38,40,11,80,10,0,19,39,44,59,64
68032401,79,55,79,20,90,55,9,20,89,80,53,10,94,11,54,0,79,0,0,0,79,80,0,56,80,11,41,0,80,0,0,0,59,40,0,66,81,19,46,0,81,0,0,0,59,40,0,76,90,25,46,0,71,0,0,0,41,20,0,70
68032501,69,30,54,13,83,59,35,25,95,87,60,60,30,39,31,5,70,3,40,70,76,79,9,74,61,89,53,30,56,36,41,41,66,89,10,55,9,80,0,91,20,1,21,89,0,11,79,0,78,30,30,9,41,0,19,10,64,25,0,69
68032601,79,69,79,41,79,31,31,44,89,70,91,71,64,69,71,60,75,25,60,40,81,80,59,55,69,70,61,12,61,11,42,21,81,71,29,61,30,78,32,79,38,26,6,66,93,93,64,60,42,59,44,57,56,58,44,56,20,28,66,76
68032701,92,61,80,0,96,0,0,9,99,88,68,59,100,60,70,0,90,0,0,0,100,100,0,57,70,60,68,0,75,0,0,0,100,96,0,59,81,47,56,0,96,0,0,0,100,89,0,73,81,47,58,0,83,0,0,0,100,79,38,78
68032801,83,56,92,15,94,12,9,12,98,88,65,10,84,40,78,1,98,0,0,0,78,90,9,20,59,68,56,8,80,1,0,0,84,93,41,0,32,69,37,56,72,12,55,56,83,88,42,25,88,49,80,11,89,9,10,6,86,81,8,88
68032901,28,41,67,63,45,88,65,66,100,56,37,68,76,0,67,19,65,0,16,0,76,78,0,100,29,78,19,63,13,1,35,66,59,60,34,75,62,42,60,0,60,1,0,36,68,73,1,64,47,5,1,60,31,1,24,36,16,30,62,97
68033001,79,28,70,38,71,60,31,20,79,90,28,28,72,58,70,28,69,37,13,2,76,92,65,59,34,82,68,72,37,70,66,77,70,93,34,22,28,75,32,78,35,68,67,66,28,86,19,69,64,75,68,42,67,62,33,19,33,74,78,75
68033101,69,32,68,22,77,26,21,19,69,53,19,30,61,39,53,0,66,30,0,0,80,76,23,60,62,43,30,27,57,27,39,34,58,60,33,30,47,59,41,29,44,0,12,30,37,33,12,64,62,25,37,33,61,37,26,25,61,58,16,38
68033201,70,20,80,10,80,20,10,10,70,80,20,10,60,10,30,0,20,1,0,0,90,90,0,0,11,80,18,79,11,9,20,89,32,69,9,2,27,20,13,71,15,8,9,69,20,22,14,60,77,18,15,12,64,13,12,26,29,56,12,21
68033301,89,35,80,18,91,30,20,10,94,89,66,35,78,39,66,0,80,0,0,0,92,85,0,60,84,66,75,10,82,0,0,29,80,91,0,57,76,36,56,1,84,0,0,0,78,94,0,41,68,38,47,25,75,0,0,0,69,77,0,68
68033401,65,32,36,65,75,62,24,23,41,29,87,72,86,81,86,57,100,2,7,0,98,94,33,0,99,5,95,0,97,1,2,3,99,98,1,1,66,86,22,40,64,1,1,66,41,25,91,2,82,15,36,38,61,2,2,4,10,29,9,7
68033501,89,41,83,21,80,31,20,31,70,59,31,28,81,11,64,1,78,0,9,0,88,78,1,31,25,59,34,42,28,0,63,57,89,89,0,10,41,47,48,48,48,0,5,59,41,31,0,92,78,11,49,1,83,1,0,1,89,90,1,38
68033601,55,59,41,20,80,60,60,31,84,66,31,31,71,41,42,11,60,10,10,19,79,80,22,22,71,70,40,55,60,41,41,61,47,65,41,60,41,61,41,40,58,31,39,31,64,68,29,31,60,41,38,31,77,29,21,30,61,63,40,40
68033701,71,41,81,54,82,58,20,53,53,40,58,84,80,15,61,0,59,0,0,0,69,81,3,56,48,59,50,53,54,4,4,10,31,38,59,75,49,0,17,53,36,8,6,47,9,4,74,100,49,38,49,30,50,7,51,6,27,47,23,79
68033801,63,55,74,25,93,14,16,14,84,74,58,66,74,1,89,1,52,1,0,1,96,99,0,65,34,63,66,73,31,0,0,64,94,99,0,23,79,17,27,0,56,1,0,1,86,84,1,13,61,14,21,1,46,1,0,0,66,54,2,75
68033901,80,30,41,0,70,20,9,0,90,80,0,69,100,20,61,0,89,0,0,0,80,81,0,79,70,20,0,26,89,0,0,0,30,65,0,91,87,17,22,0,77,0,0,0,38,40,6,6,19,17,19,73,37,20,20,71,32,31,12,15
68034001,35,41,60,60,50,40,64,60,89,80,20,57,44,64,59,39,53,30,40,30,90,85,11,31,68,79,81,69,48,31,71,60,100,40,0,70,29,86,10,90,19,29,40,79,60,0,0,89,29,24,58,1,61,0,29,21,69,70,0,78
68034101,100,40,49,36,60,58,35,29,92,67,9,61,90,37,65,20,79,28,0,0,100,71,0,40,40,55,44,57,44,0,0,57,80,71,0,61,81,20,76,1,65,0,0,0,98,100,1,0,78,14,64,0,72,1,0,0,75,78,1,1
68034201,61,70,39,60,59,71,60,40,90,89,60,30,60,61,59,0,59,1,0,1,80,80,39,61,60,59,61,10,61,0,0,1,70,71,1,59,38,31,40,60,20,1,1,60,29,29,0,30,58,27,50,48,59,2,0,36,61,29,2,42
68034301,84,41,60,9,86,90,19,10,60,60,10,10,69,10,10,0,81,0,0,0,79,88,0,0,11,60,12,91,9,41,31,79,40,42,34,65,10,60,14,60,23,44,82,80,27,29,40,89,30,31,10,56,30,45,54,57,5,37,0,96
68034401,85,21,63,10,78,6,0,17,67,72,31,34,78,41,57,0,71,11,0,0,81,83,41,0,67,47,59,17,73,3,2,44,63,69,17,13,75,19,16,55,59,0,2,38,38,55,15,46,47,54,17,72,55,6,19,60,42,41,55,55
68034801,89,34,60,10,80,9,20,0,95,89,61,60,70,60,69,0,69,5,0,0,100,100,14,59,93,81,100,4,90,0,0,0,100,94,0,3,31,69,19,69,40,10,14,60,80,80,70,0,60,41,41,10,59,0,30,0,40,79,60,60
68034901,89,64,96,5,82,0,0,0,74,91,22,55,100,36,51,0,100,4,0,0,79,75,45,64,20,100,0,90,40,38,0,100,100,100,74,41,50,28,0,0,46,0,0,0,52,36,29,64,77,37,55,0,82,0,0,0,62,93,54,80
68035001,79,70,79,40,80,59,21,41,90,79,70,59,30,70,19,79,31,0,69,81,80,89,0,81,55,55,44,64,43,0,46,67,83,45,0,56,21,100,9,92,11,0,83,74,26,5,100,73,39,31,15,23,28,0,70,77,24,30,0,81
68035101,70,65,68,25,70,31,44,35,85,71,73,58,92,16,88,5,96,4,3,4,75,73,6,66,77,78,64,5,82,66,14,13,43,76,66,12,82,76,70,21,81,66,17,14,31,33,69,73,84,28,74,13,78,16,14,15,29,21,24,81
68035301,90,10,89,0,90,11,9,0,100,71,11,39,100,0,90,0,90,5,0,0,89,100,0,19,31,59,45,40,60,8,55,44,60,68,61,31,100,21,40,0,70,0,0,0,71,52,61,20,100,21,40,0,91,0,0,0,81,70,21,31
68035501,39,59,67,39,58,18,31,59,68,69,39,19,79,40,68,9,60,19,19,21,69,70,10,67,24,23,30,60,60,3,37,60,65,68,19,58,22,37,40,61,28,64,56,72,40,31,18,70,70,25,63,10,63,11,16,19,41,42,9,74
68035601,70,20,59,39,79,55,29,30,69,52,71,69,60,19,0,0,61,0,0,0,20,77,0,65,79,49,25,0,71,0,0,0,59,21,0,70,59,23,0,0,86,0,0,0,67,80,0,61,61,35,0,0,67,0,0,0,70,65,0,70
68035701,75,31,54,13,71,21,5,10,70,84,30,15,66,21,41,0,65,0,10,0,80,95,2,31,31,64,53,28,58,4,4,56,43,56,0,58,42,53,33,47,34,1,6,15,53,59,38,60,41,54,22,44,40,0,0,16,32,42,37,68
68035801,89,30,80,9,81,40,14,40,94,89,71,31,75,59,78,19,59,19,60,9,100,99,10,20,69,68,70,22,70,10,10,19,89,90,40,70,29,60,70,21,60,0,11,60,80,80,59,69,77,0,20,0,60,0,0,0,65,50,0,99
68035901,41,62,42,66,40,72,47,62,56,60,56,60,55,34,10,7,17,10,5,0,86,74,1,3,53,63,57,59,31,1,15,58,7,70,2,10,54,57,31,42,27,5,14,17,48,64,39,3,55,29,15,15,45,25,43,0,37,15,6,44
68036101,60,66,57,43,70,37,40,39,78,79,59,11,89,80,96,0,98,0,1,0,99,100,0,4,48,74,48,11,61,13,0,17,97,98,0,5,49,59,43,43,47,0,46,60,70,69,8,60,54,45,55,47,54,0,47,0,63,79,26,79
68036201,69,59,41,40,60,79,21,60,75,35,40,41,60,30,69,0,51,60,1,0,80,69,0,11,25,63,29,70,41,5,47,79,39,70,31,11,30,60,40,58,45,7,44,32,37,39,25,46,68,21,69,9,53,4,9,13,42,40,20,60
