bibkey,paper,task,subject,gender,age,choice,r,country
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1395,0,49,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1396,1,63,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1397,0,39,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1398,0,59,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1399,0,61,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1400,0,61,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1401,0,66,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1402,0,50,16,1.7777777777777777,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1403,0,50,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1404,1,74,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1405,1,67,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1406,1,62,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1407,0,42,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1408,0,65,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1409,1,74,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1410,0,46,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1411,0,60,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1412,0,22,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1413,0,48,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1414,1,60,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1415,0,25,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1416,0,45,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1417,1,58,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1418,0,55,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1419,0,39,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1420,1,62,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1421,0,48,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1422,0,38,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1423,0,51,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1424,0,70,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1425,0,69,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1426,0,52,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1427,1,73,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1428,0,54,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1429,0,32,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1430,0,41,19,3.1666666666666665,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1431,0,38,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1432,0,41,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1433,0,57,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1434,0,68,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1435,0,60,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1436,0,63,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1437,0,56,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1438,0,39,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1439,0,48,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1440,0,48,1,0.041666666666666664,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1441,0,60,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1442,1,68,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1443,0,53,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1444,0,46,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1445,1,61,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1446,1,61,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1447,0,77,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1448,0,49,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1449,0,61,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1450,0,49,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1451,0,58,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1452,0,88,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1453,0,47,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1454,1,74,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1455,1,62,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1456,1,63,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1457,0,68,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1458,0,70,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1459,0,51,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1460,0,59,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1461,0,44,11,0.7857142857142857,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1462,1,63,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1463,0,45,14,1.2727272727272727,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1464,1,47,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1465,0,40,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1466,0,44,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1467,0,61,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1468,0,53,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1469,0,75,3,0.13636363636363635,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1470,1,67,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1471,0,63,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1472,0,60,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1473,0,42,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1474,1,63,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1475,1,64,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1476,1,56,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1477,0,57,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1478,0,28,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1479,0,46,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1480,1,66,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1481,1,60,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1482,0,43,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1483,0,30,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1484,1,38,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1485,1,71,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1486,1,61,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1487,0,62,12,0.9230769230769231,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1488,1,63,13,1.0833333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1489,1,65,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1490,0,33,15,1.5,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1491,0,48,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1492,0,23,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1493,0,54,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1494,1,62,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1495,0,57,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1496,0,46,0,0,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1497,0,42,6,0.3157894736842105,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1498,0,49,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1499,0,40,4,0.19047619047619047,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1500,0,38,8,0.47058823529411764,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1501,1,58,22,7.333333333333333,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1502,1,50,10,0.6666666666666666,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1503,0,38,9,0.5625,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1504,0,37,5,0.25,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1505,1,60,7,0.3888888888888889,United Kingdom
Costa-Gomes2022,"Costa-Gomes and Schoenegger, 2022",BRET,1506,0,41,11,0.7857142857142857,United Kingdom
