"partid","location","gamble_lab","domain","gamble_ind","rt_decision","H","R","decision"
64202001,"Basel","he04_4","loss",8,9761,0,1,"B"
64202201,"Basel","he04_5","gain",1,6589,0,0,"B"
64202201,"Basel","he04_2inv","loss",2,9111,0,1,"B"
64202201,"Basel","he04_1","gain",3,16488,0,0,"B"
64202201,"Basel","he04_6","gain",4,32984,0,0,"B"
64202201,"Basel","he04_2","gain",5,9553,0,0,"B"
64202201,"Basel","he04_4","loss",6,5980,0,1,"B"
64202201,"Basel","he04_3","loss",7,9655,0,1,"B"
64202201,"Basel","he04_6inv","loss",8,3192,0,1,"B"
64202501,"Basel","he04_6","gain",1,6849,0,0,"B"
64202501,"Basel","he04_5","gain",2,8771,0,0,"B"
64202501,"Basel","he04_4","loss",3,8782,0,1,"B"
64202501,"Basel","he04_3","loss",4,9561,0,1,"B"
64202501,"Basel","he04_2","gain",5,8888,1,1,"A"
64202501,"Basel","he04_6inv","loss",6,8806,1,0,"A"
64202501,"Basel","he04_1","gain",7,5952,0,0,"B"
64202501,"Basel","he04_2inv","loss",8,9711,0,1,"B"
64202601,"Basel","he04_6inv","loss",1,14785,1,0,"A"
64202601,"Basel","he04_2inv","loss",2,11703,1,0,"A"
64202601,"Basel","he04_1","gain",3,10183,0,0,"B"
64202601,"Basel","he04_6","gain",4,20196,0,0,"B"
64202601,"Basel","he04_2","gain",5,11653,0,0,"B"
64202601,"Basel","he04_4","loss",6,9158,0,1,"B"
64202601,"Basel","he04_5","gain",7,7050,0,0,"B"
64202601,"Basel","he04_3","loss",8,11942,1,0,"A"
64202701,"Basel","he04_1","gain",1,5428,0,0,"B"
64202701,"Basel","he04_3","loss",2,20072,1,0,"A"
64202701,"Basel","he04_2inv","loss",3,8234,0,1,"B"
64202701,"Basel","he04_6inv","loss",4,8745,0,1,"B"
64202701,"Basel","he04_2","gain",5,9689,1,1,"A"
64202701,"Basel","he04_4","loss",6,23146,0,1,"B"
64202701,"Basel","he04_6","gain",7,10465,0,0,"B"
64202701,"Basel","he04_5","gain",8,12084,0,0,"B"
64202901,"Basel","he04_4","loss",1,11301,0,1,"B"
64202901,"Basel","he04_3","loss",2,5854,0,1,"B"
64202901,"Basel","he04_6","gain",3,16965,1,1,"A"
64202901,"Basel","he04_5","gain",4,13518,1,1,"A"
64202901,"Basel","he04_6inv","loss",5,11639,1,0,"A"
64202901,"Basel","he04_2inv","loss",6,11803,0,1,"B"
64202901,"Basel","he04_2","gain",7,8294,1,1,"A"
64202901,"Basel","he04_1","gain",8,2249,0,0,"B"
64204201,"Basel","he04_2inv","loss",1,26883,0,1,"B"
64204201,"Basel","he04_4","loss",2,8093,1,0,"A"
64204201,"Basel","he04_5","gain",3,14223,0,0,"B"
64204201,"Basel","he04_1","gain",4,7844,1,1,"A"
64204201,"Basel","he04_6","gain",5,12794,1,1,"A"
64204201,"Basel","he04_2","gain",6,7091,1,1,"A"
64204201,"Basel","he04_6inv","loss",7,11691,0,1,"B"
64204201,"Basel","he04_3","loss",8,6829,0,1,"B"
64204501,"Basel","he04_2inv","loss",1,7645,0,1,"B"
64204501,"Basel","he04_5","gain",2,4943,0,0,"B"
64204501,"Basel","he04_6inv","loss",3,9396,0,1,"B"
64204501,"Basel","he04_6","gain",4,6336,0,0,"B"
64204501,"Basel","he04_3","loss",5,9277,1,0,"A"
64204501,"Basel","he04_2","gain",6,5808,1,1,"A"
64204501,"Basel","he04_4","loss",7,9767,0,1,"B"
64204501,"Basel","he04_1","gain",8,5003,0,0,"B"
64204601,"Basel","he04_2","gain",1,7250,0,0,"B"
64204601,"Basel","he04_2inv","loss",2,6642,1,0,"A"
64204601,"Basel","he04_6","gain",3,10616,0,0,"B"
64204601,"Basel","he04_5","gain",4,5790,1,1,"A"
64204601,"Basel","he04_3","loss",5,13891,1,0,"A"
64204601,"Basel","he04_6inv","loss",6,8843,0,1,"B"
64204601,"Basel","he04_1","gain",7,14084,1,1,"A"
64204601,"Basel","he04_4","loss",8,6596,1,0,"A"
64204701,"Basel","he04_4","loss",1,13586,0,1,"B"
64204701,"Basel","he04_5","gain",2,11492,1,1,"A"
64204701,"Basel","he04_1","gain",3,7909,1,1,"A"
64204701,"Basel","he04_3","loss",4,5755,0,1,"B"
64204701,"Basel","he04_2","gain",5,9929,0,0,"B"
64204701,"Basel","he04_2inv","loss",6,12480,0,1,"B"
64204701,"Basel","he04_6","gain",7,18056,0,0,"B"
64204701,"Basel","he04_6inv","loss",8,8400,0,1,"B"
64205801,"Basel","he04_2inv","loss",1,17857,0,1,"B"
64205801,"Basel","he04_5","gain",2,8658,0,0,"B"
64205801,"Basel","he04_2","gain",3,7802,0,0,"B"
64205801,"Basel","he04_6inv","loss",4,16227,1,0,"A"
64205801,"Basel","he04_3","loss",5,9241,0,1,"B"
64205801,"Basel","he04_1","gain",6,5498,0,0,"B"
64205801,"Basel","he04_6","gain",7,10227,0,0,"B"
64205801,"Basel","he04_4","loss",8,10276,0,1,"B"
64205901,"Basel","he04_2","gain",1,6438,1,1,"A"
64205901,"Basel","he04_6inv","loss",2,6886,0,1,"B"
64205901,"Basel","he04_5","gain",3,5247,0,0,"B"
64205901,"Basel","he04_4","loss",4,10150,0,1,"B"
64205901,"Basel","he04_6","gain",5,2691,0,0,"B"
64205901,"Basel","he04_1","gain",6,5067,0,0,"B"
64205901,"Basel","he04_3","loss",7,2069,0,1,"B"
64205901,"Basel","he04_2inv","loss",8,9767,0,1,"B"
64206701,"Basel","he04_6inv","loss",1,9847,0,1,"B"
64206701,"Basel","he04_3","loss",2,12202,1,0,"A"
64206701,"Basel","he04_5","gain",3,4359,1,1,"A"
64206701,"Basel","he04_1","gain",4,3636,1,1,"A"
64206701,"Basel","he04_6","gain",5,8934,0,0,"B"
64206701,"Basel","he04_2","gain",6,5086,0,0,"B"
64206701,"Basel","he04_4","loss",7,17092,0,1,"B"
64206701,"Basel","he04_2inv","loss",8,7733,0,1,"B"
64207301,"Basel","he04_6inv","loss",1,13783,1,0,"A"
64207301,"Basel","he04_2inv","loss",2,12854,0,1,"B"
64207301,"Basel","he04_1","gain",3,5135,0,0,"B"
64207301,"Basel","he04_6","gain",4,8584,0,0,"B"
64207301,"Basel","he04_2","gain",5,8978,0,0,"B"
64207301,"Basel","he04_3","loss",6,6203,0,1,"B"
64207301,"Basel","he04_4","loss",7,13258,0,1,"B"
64207301,"Basel","he04_5","gain",8,4050,0,0,"B"
64207801,"Basel","he04_4","loss",1,10412,0,1,"B"
64207801,"Basel","he04_2inv","loss",2,6901,1,0,"A"
64207801,"Basel","he04_1","gain",3,3830,1,1,"A"
64207801,"Basel","he04_3","loss",4,7068,0,1,"B"
64207801,"Basel","he04_5","gain",5,13337,1,1,"A"
64207801,"Basel","he04_6inv","loss",6,6282,0,1,"B"
64207801,"Basel","he04_2","gain",7,11347,0,0,"B"
64207801,"Basel","he04_6","gain",8,5887,0,0,"B"
64207901,"Basel","he04_2inv","loss",1,13020,0,1,"B"
64207901,"Basel","he04_3","loss",2,16569,0,1,"B"
64207901,"Basel","he04_4","loss",3,15601,0,1,"B"
64207901,"Basel","he04_6","gain",4,8682,1,1,"A"
64207901,"Basel","he04_1","gain",5,7180,0,0,"B"
64207901,"Basel","he04_2","gain",6,16673,0,0,"B"
64207901,"Basel","he04_6inv","loss",7,13630,1,0,"A"
64207901,"Basel","he04_5","gain",8,13954,1,1,"A"
64209301,"Basel","he04_2inv","loss",1,38317,1,0,"A"
64209301,"Basel","he04_3","loss",2,20138,1,0,"A"
64209301,"Basel","he04_5","gain",3,6942,1,1,"A"
64209301,"Basel","he04_1","gain",4,11475,1,1,"A"
64209301,"Basel","he04_6inv","loss",5,10858,1,0,"A"
64209301,"Basel","he04_2","gain",6,14286,1,1,"A"
64209301,"Basel","he04_6","gain",7,36741,1,1,"A"
64209301,"Basel","he04_4","loss",8,9329,0,1,"B"
64211001,"Basel","he04_3","loss",1,17455,0,1,"B"
64211001,"Basel","he04_1","gain",2,6835,0,0,"B"
64211001,"Basel","he04_4","loss",3,7075,0,1,"B"
64211001,"Basel","he04_6inv","loss",4,13755,1,0,"A"
64211001,"Basel","he04_6","gain",5,7239,0,0,"B"
64211001,"Basel","he04_2inv","loss",6,12737,1,0,"A"
64211001,"Basel","he04_2","gain",7,5264,1,1,"A"
64211001,"Basel","he04_5","gain",8,3656,0,0,"B"
64212701,"Basel","he04_6","gain",1,16203,1,1,"A"
64212701,"Basel","he04_6inv","loss",2,5454,1,0,"A"
64212701,"Basel","he04_3","loss",3,8029,1,0,"A"
64212701,"Basel","he04_4","loss",4,5326,0,1,"B"
64212701,"Basel","he04_2inv","loss",5,4316,1,0,"A"
64212701,"Basel","he04_1","gain",6,9835,0,0,"B"
64212701,"Basel","he04_2","gain",7,20387,0,0,"B"
64212701,"Basel","he04_5","gain",8,4419,1,1,"A"
65000201,"Berlin","he04_5","gain",1,7761,0,0,"B"
65000201,"Berlin","he04_2inv","loss",2,7136,1,0,"A"
65000201,"Berlin","he04_4","loss",3,9453,1,0,"A"
65000201,"Berlin","he04_6inv","loss",4,12467,1,0,"A"
65000201,"Berlin","he04_6","gain",5,15450,0,0,"B"
65000201,"Berlin","he04_1","gain",6,3994,1,1,"A"
65000201,"Berlin","he04_3","loss",7,8794,0,1,"B"
65000201,"Berlin","he04_2","gain",8,12854,1,1,"A"
65000301,"Berlin","he04_4","loss",1,14169,0,1,"B"
65000301,"Berlin","he04_2inv","loss",2,10654,0,1,"B"
65000301,"Berlin","he04_1","gain",3,8914,1,1,"A"
65000301,"Berlin","he04_6inv","loss",4,11505,1,0,"A"
65000301,"Berlin","he04_2","gain",5,11014,0,0,"B"
65000301,"Berlin","he04_3","loss",6,7773,0,1,"B"
65000301,"Berlin","he04_6","gain",7,10641,1,1,"A"
65000301,"Berlin","he04_5","gain",8,9675,1,1,"A"
65000501,"Berlin","he04_2inv","loss",1,16342,0,1,"B"
65000501,"Berlin","he04_4","loss",2,7091,0,1,"B"
65000501,"Berlin","he04_6inv","loss",3,5895,0,1,"B"
65000501,"Berlin","he04_6","gain",4,5965,1,1,"A"
65000501,"Berlin","he04_2","gain",5,10045,0,0,"B"
65000501,"Berlin","he04_3","loss",6,3665,1,0,"A"
65000501,"Berlin","he04_5","gain",7,5977,1,1,"A"
65000501,"Berlin","he04_1","gain",8,3379,0,0,"B"
65000601,"Berlin","he04_4","loss",1,17232,0,1,"B"
65000601,"Berlin","he04_1","gain",2,17995,0,0,"B"
65000601,"Berlin","he04_2inv","loss",3,20276,1,0,"A"
65000601,"Berlin","he04_6","gain",4,17609,1,1,"A"
65000601,"Berlin","he04_6inv","loss",5,7721,1,0,"A"
65000601,"Berlin","he04_3","loss",6,10531,1,0,"A"
65000601,"Berlin","he04_5","gain",7,5044,1,1,"A"
65000601,"Berlin","he04_2","gain",8,16232,1,1,"A"
65000701,"Berlin","he04_6inv","loss",1,10967,0,1,"B"
65000701,"Berlin","he04_6","gain",2,3974,0,0,"B"
65000701,"Berlin","he04_2inv","loss",3,10083,1,0,"A"
65000701,"Berlin","he04_1","gain",4,6264,0,0,"B"
65000701,"Berlin","he04_3","loss",5,14398,0,1,"B"
65000701,"Berlin","he04_2","gain",6,15390,1,1,"A"
65000701,"Berlin","he04_4","loss",7,7599,0,1,"B"
65000701,"Berlin","he04_5","gain",8,18811,1,1,"A"
65000801,"Berlin","he04_4","loss",1,15073,0,1,"B"
65000801,"Berlin","he04_3","loss",2,9507,1,0,"A"
65000801,"Berlin","he04_2inv","loss",3,14303,1,0,"A"
65000801,"Berlin","he04_6","gain",4,36818,1,1,"A"
65000801,"Berlin","he04_2","gain",5,5206,1,1,"A"
65000801,"Berlin","he04_5","gain",6,4343,1,1,"A"
65000801,"Berlin","he04_1","gain",7,4852,1,1,"A"
65000801,"Berlin","he04_6inv","loss",8,7806,1,0,"A"
65000901,"Berlin","he04_2inv","loss",1,20931,0,1,"B"
65000901,"Berlin","he04_6inv","loss",2,8242,0,1,"B"
65000901,"Berlin","he04_6","gain",3,23032,1,1,"A"
65000901,"Berlin","he04_1","gain",4,6443,0,0,"B"
65000901,"Berlin","he04_5","gain",5,9123,0,0,"B"
65000901,"Berlin","he04_2","gain",6,11496,1,1,"A"
65000901,"Berlin","he04_3","loss",7,27289,0,1,"B"
65000901,"Berlin","he04_4","loss",8,5656,1,0,"A"
65001001,"Berlin","he04_6","gain",1,7749,0,0,"B"
65001001,"Berlin","he04_6inv","loss",2,3035,1,0,"A"
65001001,"Berlin","he04_2inv","loss",3,6599,1,0,"A"
65001001,"Berlin","he04_2","gain",4,5038,1,1,"A"
65001001,"Berlin","he04_1","gain",5,2885,0,0,"B"
65001001,"Berlin","he04_3","loss",6,7259,1,0,"A"
65001001,"Berlin","he04_5","gain",7,2930,0,0,"B"
65001001,"Berlin","he04_4","loss",8,5883,0,1,"B"
65001101,"Berlin","he04_2inv","loss",1,10536,0,1,"B"
65001101,"Berlin","he04_2","gain",2,4869,1,1,"A"
65001101,"Berlin","he04_6","gain",3,7069,0,0,"B"
65001101,"Berlin","he04_3","loss",4,7815,0,1,"B"
65001101,"Berlin","he04_5","gain",5,6050,1,1,"A"
65001101,"Berlin","he04_1","gain",6,7416,0,0,"B"
65001101,"Berlin","he04_4","loss",7,9574,0,1,"B"
65001101,"Berlin","he04_6inv","loss",8,10400,0,1,"B"
65001201,"Berlin","he04_3","loss",1,8390,0,1,"B"
65001201,"Berlin","he04_6inv","loss",2,9559,0,1,"B"
65001201,"Berlin","he04_2","gain",3,10970,1,1,"A"
65001201,"Berlin","he04_1","gain",4,9586,0,0,"B"
65001201,"Berlin","he04_5","gain",5,5780,0,0,"B"
65001201,"Berlin","he04_6","gain",6,9286,0,0,"B"
65001201,"Berlin","he04_4","loss",7,4420,1,0,"A"
65001201,"Berlin","he04_2inv","loss",8,25569,1,0,"A"
65001301,"Berlin","he04_6inv","loss",1,11003,0,1,"B"
65001301,"Berlin","he04_5","gain",2,10401,0,0,"B"
65001301,"Berlin","he04_6","gain",3,12289,0,0,"B"
65001301,"Berlin","he04_3","loss",4,14861,0,1,"B"
65001301,"Berlin","he04_2inv","loss",5,25613,0,1,"B"
65001301,"Berlin","he04_2","gain",6,11768,0,0,"B"
65001301,"Berlin","he04_4","loss",7,16201,1,0,"A"
65001301,"Berlin","he04_1","gain",8,5991,0,0,"B"
65001401,"Berlin","he04_6","gain",1,5138,0,0,"B"
65001401,"Berlin","he04_6inv","loss",2,3152,1,0,"A"
65001401,"Berlin","he04_4","loss",3,4498,0,1,"B"
65001401,"Berlin","he04_2","gain",4,8917,0,0,"B"
65001401,"Berlin","he04_2inv","loss",5,2962,1,0,"A"
65001401,"Berlin","he04_3","loss",6,2880,0,1,"B"
65001401,"Berlin","he04_1","gain",7,1530,1,1,"A"
65001401,"Berlin","he04_5","gain",8,2604,0,0,"B"
65001501,"Berlin","he04_2","gain",1,23180,1,1,"A"
65001501,"Berlin","he04_4","loss",2,54658,1,0,"A"
65001501,"Berlin","he04_2inv","loss",3,47679,1,0,"A"
65001501,"Berlin","he04_6","gain",4,21764,0,0,"B"
65001501,"Berlin","he04_3","loss",5,46258,1,0,"A"
65001501,"Berlin","he04_5","gain",6,21385,0,0,"B"
65001501,"Berlin","he04_6inv","loss",7,12997,1,0,"A"
65001501,"Berlin","he04_1","gain",8,5775,0,0,"B"
65001601,"Berlin","he04_2inv","loss",1,9163,0,1,"B"
65001601,"Berlin","he04_3","loss",2,4164,0,1,"B"
65001601,"Berlin","he04_1","gain",3,5106,0,0,"B"
65001601,"Berlin","he04_5","gain",4,3726,0,0,"B"
65001601,"Berlin","he04_6inv","loss",5,6697,0,1,"B"
65001601,"Berlin","he04_6","gain",6,3237,0,0,"B"
65001601,"Berlin","he04_4","loss",7,5621,0,1,"B"
65001601,"Berlin","he04_2","gain",8,6012,0,0,"B"
65001701,"Berlin","he04_6inv","loss",1,8830,0,1,"B"
65001701,"Berlin","he04_3","loss",2,7302,0,1,"B"
65001701,"Berlin","he04_2inv","loss",3,9382,1,0,"A"
65001701,"Berlin","he04_2","gain",4,12830,1,1,"A"
65001701,"Berlin","he04_1","gain",5,2931,1,1,"A"
65001701,"Berlin","he04_4","loss",6,8091,0,1,"B"
65001701,"Berlin","he04_6","gain",7,14518,0,0,"B"
65001701,"Berlin","he04_5","gain",8,8191,1,1,"A"
65001801,"Berlin","he04_6","gain",1,4287,0,0,"B"
65001801,"Berlin","he04_5","gain",2,4769,0,0,"B"
65001801,"Berlin","he04_1","gain",3,4773,0,0,"B"
65001801,"Berlin","he04_2","gain",4,6763,0,0,"B"
65001801,"Berlin","he04_6inv","loss",5,8162,0,1,"B"
65001801,"Berlin","he04_2inv","loss",6,8624,0,1,"B"
65001801,"Berlin","he04_3","loss",7,8802,1,0,"A"
65001801,"Berlin","he04_4","loss",8,5483,0,1,"B"
65001901,"Berlin","he04_6","gain",1,8743,1,1,"A"
65001901,"Berlin","he04_3","loss",2,5724,1,0,"A"
65001901,"Berlin","he04_4","loss",3,5901,1,0,"A"
65001901,"Berlin","he04_6inv","loss",4,11062,1,0,"A"
65001901,"Berlin","he04_2inv","loss",5,18192,1,0,"A"
65001901,"Berlin","he04_2","gain",6,9053,0,0,"B"
65001901,"Berlin","he04_1","gain",7,2831,0,0,"B"
65001901,"Berlin","he04_5","gain",8,7492,0,0,"B"
65002001,"Berlin","he04_6inv","loss",1,19460,0,1,"B"
65002001,"Berlin","he04_6","gain",2,14498,1,1,"A"
65002001,"Berlin","he04_5","gain",3,6680,0,0,"B"
65002001,"Berlin","he04_4","loss",4,8683,0,1,"B"
65002001,"Berlin","he04_1","gain",5,9966,0,0,"B"
65002001,"Berlin","he04_3","loss",6,17402,0,1,"B"
65002001,"Berlin","he04_2inv","loss",7,9122,1,0,"A"
65002001,"Berlin","he04_2","gain",8,10007,1,1,"A"
65002101,"Berlin","he04_3","loss",1,11646,0,1,"B"
65002101,"Berlin","he04_2","gain",2,5520,1,1,"A"
65002101,"Berlin","he04_6inv","loss",3,6624,0,1,"B"
65002101,"Berlin","he04_5","gain",4,5366,1,1,"A"
65002101,"Berlin","he04_1","gain",5,6140,1,1,"A"
65002101,"Berlin","he04_4","loss",6,3847,0,1,"B"
65002101,"Berlin","he04_6","gain",7,3814,0,0,"B"
65002101,"Berlin","he04_2inv","loss",8,4773,1,0,"A"
65002201,"Berlin","he04_5","gain",1,4215,0,0,"B"
65002201,"Berlin","he04_3","loss",2,5160,0,1,"B"
65002201,"Berlin","he04_4","loss",3,10719,0,1,"B"
65002201,"Berlin","he04_1","gain",4,3507,0,0,"B"
65002201,"Berlin","he04_6inv","loss",5,5046,0,1,"B"
65002201,"Berlin","he04_2","gain",6,6111,1,1,"A"
65002201,"Berlin","he04_6","gain",7,5394,0,0,"B"
65002201,"Berlin","he04_2inv","loss",8,6526,0,1,"B"
65002301,"Berlin","he04_2inv","loss",1,6143,0,1,"B"
65002301,"Berlin","he04_4","loss",2,9011,0,1,"B"
65002301,"Berlin","he04_6","gain",3,2939,0,0,"B"
65002301,"Berlin","he04_5","gain",4,2577,0,0,"B"
65002301,"Berlin","he04_1","gain",5,4247,0,0,"B"
65002301,"Berlin","he04_3","loss",6,3316,0,1,"B"
65002301,"Berlin","he04_6inv","loss",7,9973,0,1,"B"
65002301,"Berlin","he04_2","gain",8,4913,1,1,"A"
65002401,"Berlin","he04_2inv","loss",1,8204,0,1,"B"
65002401,"Berlin","he04_2","gain",2,8947,1,1,"A"
65002401,"Berlin","he04_3","loss",3,10491,0,1,"B"
65002401,"Berlin","he04_6","gain",4,16757,0,0,"B"
65002401,"Berlin","he04_4","loss",5,10408,0,1,"B"
65002401,"Berlin","he04_6inv","loss",6,3874,0,1,"B"
65002401,"Berlin","he04_5","gain",7,3767,1,1,"A"
65002401,"Berlin","he04_1","gain",8,4288,1,1,"A"
65002501,"Berlin","he04_2","gain",1,12291,0,0,"B"
65002501,"Berlin","he04_5","gain",2,10949,0,0,"B"
65002501,"Berlin","he04_2inv","loss",3,14128,0,1,"B"
65002501,"Berlin","he04_3","loss",4,11109,1,0,"A"
65002501,"Berlin","he04_6","gain",5,10693,1,1,"A"
65002501,"Berlin","he04_6inv","loss",6,11911,0,1,"B"
65002501,"Berlin","he04_4","loss",7,8540,0,1,"B"
65002501,"Berlin","he04_1","gain",8,4948,0,0,"B"
65002601,"Berlin","he04_2inv","loss",1,4569,1,0,"A"
65002601,"Berlin","he04_2","gain",2,6503,1,1,"A"
65002601,"Berlin","he04_5","gain",3,9259,1,1,"A"
65002601,"Berlin","he04_6inv","loss",4,1695,1,0,"A"
65002601,"Berlin","he04_6","gain",5,3963,1,1,"A"
65002601,"Berlin","he04_1","gain",6,1930,1,1,"A"
65002601,"Berlin","he04_4","loss",7,3335,0,1,"B"
65002601,"Berlin","he04_3","loss",8,2386,0,1,"B"
65002701,"Berlin","he04_1","gain",1,5518,0,0,"B"
65002701,"Berlin","he04_5","gain",2,3971,0,0,"B"
65002701,"Berlin","he04_6","gain",3,9800,0,0,"B"
65002701,"Berlin","he04_2inv","loss",4,6150,1,0,"A"
65002701,"Berlin","he04_4","loss",5,5909,0,1,"B"
65002701,"Berlin","he04_6inv","loss",6,2791,1,0,"A"
65002701,"Berlin","he04_3","loss",7,6167,1,0,"A"
65002701,"Berlin","he04_2","gain",8,8608,0,0,"B"
65002801,"Berlin","he04_2inv","loss",1,7611,0,1,"B"
65002801,"Berlin","he04_3","loss",2,4339,0,1,"B"
65002801,"Berlin","he04_6","gain",3,17461,0,0,"B"
65002801,"Berlin","he04_5","gain",4,6228,0,0,"B"
65002801,"Berlin","he04_4","loss",5,3964,0,1,"B"
65002801,"Berlin","he04_1","gain",6,6973,0,0,"B"
65002801,"Berlin","he04_6inv","loss",7,7575,1,0,"A"
65002801,"Berlin","he04_2","gain",8,11879,0,0,"B"
65002901,"Berlin","he04_6inv","loss",1,22867,1,0,"A"
65002901,"Berlin","he04_2","gain",2,10034,1,1,"A"
65002901,"Berlin","he04_3","loss",3,17959,0,1,"B"
65002901,"Berlin","he04_6","gain",4,7650,1,1,"A"
65002901,"Berlin","he04_1","gain",5,7742,1,1,"A"
65002901,"Berlin","he04_5","gain",6,7760,0,0,"B"
65002901,"Berlin","he04_4","loss",7,12206,1,0,"A"
65002901,"Berlin","he04_2inv","loss",8,8913,0,1,"B"
65003001,"Berlin","he04_4","loss",1,8778,0,1,"B"
65003001,"Berlin","he04_2","gain",2,10936,0,0,"B"
65003001,"Berlin","he04_3","loss",3,11934,1,0,"A"
65003001,"Berlin","he04_1","gain",4,6839,0,0,"B"
65003001,"Berlin","he04_5","gain",5,5934,0,0,"B"
65003001,"Berlin","he04_2inv","loss",6,12360,1,0,"A"
65003001,"Berlin","he04_6inv","loss",7,11324,1,0,"A"
65003001,"Berlin","he04_6","gain",8,10875,0,0,"B"
65003101,"Berlin","he04_4","loss",1,15559,0,1,"B"
65003101,"Berlin","he04_2inv","loss",2,10343,1,0,"A"
65003101,"Berlin","he04_5","gain",3,12176,1,1,"A"
65003101,"Berlin","he04_2","gain",4,8974,0,0,"B"
65003101,"Berlin","he04_3","loss",5,4702,0,1,"B"
65003101,"Berlin","he04_6","gain",6,7068,0,0,"B"
65003101,"Berlin","he04_6inv","loss",7,14021,0,1,"B"
65003101,"Berlin","he04_1","gain",8,8701,1,1,"A"
65003201,"Berlin","he04_1","gain",1,4409,0,0,"B"
65003201,"Berlin","he04_5","gain",2,10857,1,1,"A"
65003201,"Berlin","he04_6inv","loss",3,9366,0,1,"B"
65003201,"Berlin","he04_6","gain",4,11071,0,0,"B"
65003201,"Berlin","he04_4","loss",5,5250,0,1,"B"
65003201,"Berlin","he04_2inv","loss",6,8267,1,0,"A"
65003201,"Berlin","he04_2","gain",7,8316,0,0,"B"
65003201,"Berlin","he04_3","loss",8,7234,1,0,"A"
65003301,"Berlin","he04_5","gain",1,12571,0,0,"B"
65003301,"Berlin","he04_6","gain",2,8377,0,0,"B"
65003301,"Berlin","he04_1","gain",3,4462,1,1,"A"
65003301,"Berlin","he04_2","gain",4,10967,1,1,"A"
65003301,"Berlin","he04_6inv","loss",5,7882,0,1,"B"
65003301,"Berlin","he04_2inv","loss",6,4851,1,0,"A"
65003301,"Berlin","he04_4","loss",7,31766,1,0,"A"
65003301,"Berlin","he04_3","loss",8,3882,0,1,"B"
65003401,"Berlin","he04_6inv","loss",1,3963,0,1,"B"
65003401,"Berlin","he04_5","gain",2,3200,0,0,"B"
65003401,"Berlin","he04_1","gain",3,4469,0,0,"B"
65003401,"Berlin","he04_3","loss",4,3208,0,1,"B"
65003401,"Berlin","he04_2inv","loss",5,9397,1,0,"A"
65003401,"Berlin","he04_2","gain",6,9850,1,1,"A"
65003401,"Berlin","he04_4","loss",7,5806,0,1,"B"
65003401,"Berlin","he04_6","gain",8,5215,0,0,"B"
65003501,"Berlin","he04_6","gain",1,5960,0,0,"B"
65003501,"Berlin","he04_6inv","loss",2,15156,1,0,"A"
65003501,"Berlin","he04_2inv","loss",3,10200,1,0,"A"
65003501,"Berlin","he04_1","gain",4,6113,0,0,"B"
65003501,"Berlin","he04_2","gain",5,18322,1,1,"A"
65003501,"Berlin","he04_3","loss",6,7782,0,1,"B"
65003501,"Berlin","he04_5","gain",7,6544,0,0,"B"
65003501,"Berlin","he04_4","loss",8,7519,1,0,"A"
65003601,"Berlin","he04_6inv","loss",1,18279,0,1,"B"
65003601,"Berlin","he04_5","gain",2,10417,0,0,"B"
65003601,"Berlin","he04_2inv","loss",3,14553,0,1,"B"
65003601,"Berlin","he04_4","loss",4,8660,0,1,"B"
65003601,"Berlin","he04_6","gain",5,13894,1,1,"A"
65003601,"Berlin","he04_3","loss",6,12017,1,0,"A"
65003601,"Berlin","he04_1","gain",7,8071,0,0,"B"
65003601,"Berlin","he04_2","gain",8,10643,0,0,"B"
65003701,"Berlin","he04_5","gain",1,14403,0,0,"B"
65003701,"Berlin","he04_2","gain",2,8195,0,0,"B"
65003701,"Berlin","he04_6inv","loss",3,7520,1,0,"A"
65003701,"Berlin","he04_2inv","loss",4,5976,0,1,"B"
65003701,"Berlin","he04_6","gain",5,5723,0,0,"B"
65003701,"Berlin","he04_3","loss",6,14559,1,0,"A"
65003701,"Berlin","he04_4","loss",7,12625,0,1,"B"
65003701,"Berlin","he04_1","gain",8,3885,0,0,"B"
65003801,"Berlin","he04_2inv","loss",1,12534,0,1,"B"
65003801,"Berlin","he04_5","gain",2,23598,0,0,"B"
65003801,"Berlin","he04_2","gain",3,9200,1,1,"A"
65003801,"Berlin","he04_4","loss",4,8625,0,1,"B"
65003801,"Berlin","he04_6inv","loss",5,7384,1,0,"A"
65003801,"Berlin","he04_3","loss",6,6516,0,1,"B"
65003801,"Berlin","he04_1","gain",7,8308,0,0,"B"
65003801,"Berlin","he04_6","gain",8,11007,1,1,"A"
65003901,"Berlin","he04_6inv","loss",1,24155,1,0,"A"
65003901,"Berlin","he04_6","gain",2,6389,1,1,"A"
65003901,"Berlin","he04_2","gain",3,8912,0,0,"B"
65003901,"Berlin","he04_5","gain",4,5483,0,0,"B"
65003901,"Berlin","he04_3","loss",5,4057,1,0,"A"
65003901,"Berlin","he04_4","loss",6,10589,0,1,"B"
65003901,"Berlin","he04_2inv","loss",7,15137,1,0,"A"
65003901,"Berlin","he04_1","gain",8,14309,1,1,"A"
65004001,"Berlin","he04_2","gain",1,9072,1,1,"A"
65004001,"Berlin","he04_5","gain",2,7935,0,0,"B"
65004001,"Berlin","he04_1","gain",3,4174,0,0,"B"
65004001,"Berlin","he04_4","loss",4,4462,1,0,"A"
65004001,"Berlin","he04_2inv","loss",5,6268,1,0,"A"
65004001,"Berlin","he04_6","gain",6,10543,1,1,"A"
